Format Version,1.23,Take Name,Take 2022-04-30 06.26.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-30 06.27.00.204 PM,Capture Start Frame,610622,Total Frames in Take,6146,Total Exported Frames,6146,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker4,SensorHead:Marker4,SensorHead:Marker4
,ID,"829C779C8DD11ECB1695D6E8D90CCB9","829C779C8DD11ECB1695D6E8D90CCB9","829C779C8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,0.483000,-1144.480347,1012.477417,615.153259,-1105.037720,1006.975891,688.435120,-1037.636108,1002.071960,684.703247,-1047.998901,1006.200928,561.110962
59,0.491000,-1144.507324,1012.489929,615.153320,-1105.041992,1006.984924,688.425659,-1037.620605,1002.080322,684.713013,-1048.002319,1006.213196,561.086975
60,0.500000,-1144.539551,1012.490540,615.143555,-1105.044189,1006.990540,688.411804,-1037.625244,1002.103210,684.704590,-1048.019409,1006.231995,561.072021
61,0.508000,-1144.517456,1012.489319,615.160278,-1105.050903,1007.005432,688.398987,-1037.618774,1002.114075,684.702515,-1048.005493,1006.230591,561.067810
62,0.516000,-1144.489258,1012.498718,615.167542,-1105.057495,1006.987305,688.402771,-1037.636963,1002.106567,684.695679,-1048.000366,1006.227722,561.061646
63,0.525000,-1144.520996,1012.511108,615.145630,-1105.065308,1007.000916,688.390137,-1037.623169,1002.092957,684.706360,-1048.001099,1006.225708,561.071228
64,0.533000,-1144.531006,1012.502686,615.160217,-1105.054443,1007.004517,688.411621,-1037.637695,1002.091431,684.704224,-1047.999146,1006.216736,561.080811
65,0.541000,-1144.526733,1012.493469,615.167236,-1105.032959,1006.990417,688.432800,-1037.620605,1002.082825,684.713074,-1048.012085,1006.198669,561.087463
66,0.550000,-1144.495972,1012.477417,615.172852,-1105.029297,1006.973511,688.435364,-1037.613770,1002.059937,684.711731,-1047.995728,1006.199219,561.122375
67,0.558000,-1144.508911,1012.443176,615.170593,-1105.015381,1006.974670,688.451660,-1037.620483,1002.060181,684.714050,-1047.982422,1006.185059,561.110168
68,0.566000,-1144.494141,1012.479553,615.192993,-1105.019287,1006.988770,688.461487,-1037.611084,1002.060059,684.729858,-1047.995728,1006.185425,561.118591
69,0.575000,-1144.490845,1012.482971,615.204529,-1105.003784,1006.984375,688.465942,-1037.617798,1002.053589,684.715515,-1048.000244,1006.210693,561.110413
70,0.583000,-1144.505737,1012.504944,615.182251,-1105.023682,1006.998535,688.455017,-1037.618530,1002.077820,684.727173,-1047.989136,1006.211731,561.104736
71,0.591000,-1144.521118,1012.490601,615.162415,-1105.040039,1006.994629,688.439819,-1037.626465,1002.084839,684.698669,-1048.029175,1006.206177,561.069458
72,0.600000,-1144.508179,1012.488342,615.144348,-1105.047119,1007.010193,688.414856,-1037.644775,1002.112122,684.695740,-1048.006348,1006.217957,561.085083
73,0.608000,-1144.510010,1012.515198,615.151550,-1105.060425,1007.019165,688.396667,-1037.616211,1002.108948,684.705017,-1048.011719,1006.227356,561.079163
74,0.616000,-1144.521606,1012.506226,615.150574,-1105.056641,1007.004883,688.400574,-1037.635742,1002.107849,684.699524,-1048.027588,1006.226562,561.063354
75,0.625000,-1144.509155,1012.511475,615.161682,-1105.054321,1007.020020,688.406494,-1037.640503,1002.115112,684.696960,-1047.997925,1006.225586,561.090820
76,0.633000,-1144.494629,1012.502319,615.170959,-1105.053589,1007.001404,688.418152,-1037.637573,1002.079468,684.687378,-1048.007446,1006.227722,561.077209
77,0.641000,-1144.504150,1012.494202,615.178772,-1105.043579,1006.983032,688.428772,-1037.629028,1002.076477,684.698242,-1048.010620,1006.218323,561.086487
78,0.650000,-1144.491577,1012.468445,615.172668,-1105.039307,1006.980896,688.444702,-1037.616089,1002.071167,684.729065,-1048.005493,1006.189331,561.109985
79,0.658000,-1144.482788,1012.485962,615.184692,-1105.021606,1006.972534,688.452271,-1037.604370,1002.061157,684.742432,-1048.027100,1006.202209,561.082214
80,0.666000,-1144.499634,1012.481934,615.187317,-1105.011841,1006.982910,688.456970,-1037.609985,1002.056030,684.712769,-1048.005615,1006.205688,561.109924
81,0.675000,-1144.508667,1012.481079,615.171814,-1105.019409,1006.980652,688.456665,-1037.619751,1002.064697,684.727417,-1047.993286,1006.197205,561.111023
82,0.683000,-1144.525024,1012.469421,615.157532,-1105.021240,1006.990662,688.442505,-1037.602417,1002.071411,684.721924,-1047.993774,1006.206055,561.103271
83,0.691000,-1144.501709,1012.502808,615.170715,-1105.028076,1007.001282,688.429993,-1037.605225,1002.092224,684.713074,-1047.995239,1006.210693,561.102173
84,0.700000,-1144.524658,1012.496460,615.148926,-1105.047607,1007.007019,688.414490,-1037.613403,1002.101685,684.696777,-1048.005859,1006.224182,561.072083
85,0.708000,-1144.533813,1012.496826,615.124512,-1105.059692,1007.019775,688.401794,-1037.630493,1002.112732,684.685486,-1048.009644,1006.229858,561.065063
86,0.716000,-1144.521362,1012.499207,615.128601,-1105.057739,1007.001282,688.401978,-1037.638428,1002.117615,684.693665,-1048.010864,1006.217590,561.065613
87,0.725000,-1144.530029,1012.498718,615.129822,-1105.053223,1007.008789,688.402222,-1037.627441,1002.099609,684.705750,-1048.010742,1006.212952,561.066101
88,0.733000,-1144.512573,1012.509094,615.144409,-1105.043701,1006.999512,688.416748,-1037.638794,1002.082336,684.693726,-1048.000488,1006.229492,561.101440
89,0.741000,-1144.495850,1012.487305,615.179321,-1105.029053,1006.980896,688.432617,-1037.611328,1002.065918,684.697388,-1048.002319,1006.210693,561.097473
90,0.750000,-1144.517578,1012.481201,615.167297,-1105.019165,1006.979004,688.452209,-1037.617554,1002.060669,684.713562,-1047.998413,1006.214050,561.115479
91,0.758000,-1144.522217,1012.482178,615.173096,-1105.010986,1006.979004,688.457214,-1037.626099,1002.044312,684.714905,-1047.987305,1006.207458,561.113892
92,0.766000,-1144.515991,1012.458801,615.166870,-1105.008789,1006.972656,688.455078,-1037.610352,1002.053284,684.728516,-1047.997314,1006.202209,561.110779
93,0.775000,-1144.492310,1012.480835,615.181702,-1105.016235,1006.987671,688.452271,-1037.604858,1002.063293,684.733887,-1047.991821,1006.193176,561.093933
94,0.783000,-1144.487305,1012.496216,615.169800,-1105.014526,1006.997803,688.453308,-1037.608643,1002.078308,684.711609,-1047.977417,1006.220703,561.104980
95,0.791000,-1144.508179,1012.483826,615.150024,-1105.034180,1007.002686,688.432922,-1037.632202,1002.086426,684.705872,-1047.988159,1006.205200,561.099792
96,0.800000,-1144.534668,1012.498474,615.155640,-1105.047363,1006.992249,688.407959,-1037.634766,1002.115112,684.714661,-1048.000366,1006.223206,561.087219
97,0.808000,-1144.520386,1012.493591,615.159424,-1105.061768,1007.004272,688.402527,-1037.625244,1002.122070,684.702576,-1048.033447,1006.209229,561.055481
98,0.816000,-1144.507812,1012.513428,615.165649,-1105.059326,1006.998413,688.402283,-1037.624512,1002.107605,684.689270,-1048.003662,1006.223328,561.087830
99,0.825000,-1144.509399,1012.485168,615.158875,-1105.060059,1007.003906,688.402771,-1037.639282,1002.094971,684.699890,-1048.008179,1006.224731,561.085205
100,0.833000,-1144.492798,1012.492554,615.166626,-1105.045654,1006.995300,688.417603,-1037.605591,1002.086853,684.709656,-1048.011841,1006.202942,561.077820
101,0.841000,-1144.501343,1012.488953,615.175415,-1105.032715,1006.991638,688.430359,-1037.609985,1002.065308,684.710510,-1047.992432,1006.207336,561.102600
102,0.850000,-1144.506226,1012.478088,615.173889,-1105.023560,1006.982910,688.444763,-1037.613037,1002.060425,684.713074,-1047.988281,1006.201965,561.095032
103,0.858000,-1144.488159,1012.465576,615.180664,-1105.017700,1006.971375,688.457275,-1037.630127,1002.042053,684.706299,-1047.991943,1006.197815,561.103088
104,0.866000,-1144.496094,1012.479431,615.176086,-1105.017944,1006.973145,688.458191,-1037.615112,1002.062561,684.718994,-1047.982300,1006.194458,561.119080
105,0.875000,-1144.490234,1012.492065,615.191833,-1105.022949,1006.986267,688.455750,-1037.620361,1002.058289,684.707458,-1047.980591,1006.198792,561.097778
106,0.883000,-1144.504761,1012.499817,615.182190,-1105.034912,1006.978760,688.440796,-1037.606201,1002.074707,684.726929,-1047.996582,1006.202454,561.099976
107,0.891000,-1144.523438,1012.488831,615.159668,-1105.045166,1007.002930,688.425903,-1037.629517,1002.073914,684.704956,-1048.017578,1006.211426,561.066467
108,0.900000,-1144.518555,1012.495850,615.158936,-1105.056030,1006.999878,688.421875,-1037.623047,1002.107605,684.702576,-1048.028320,1006.221863,561.067261
109,0.908000,-1144.512817,1012.495422,615.169189,-1105.056396,1007.010803,688.412109,-1037.624634,1002.116211,684.712524,-1048.002563,1006.224060,561.084229
110,0.916000,-1144.515015,1012.514099,615.163757,-1105.057007,1007.014160,688.412170,-1037.629517,1002.116455,684.710510,-1048.004883,1006.228455,561.077942
111,0.925000,-1144.526733,1012.502441,615.159485,-1105.059692,1007.025574,688.411316,-1037.631958,1002.107117,684.703796,-1047.996582,1006.225098,561.096680
112,0.933000,-1144.516113,1012.486328,615.167480,-1105.046021,1006.997803,688.414551,-1037.634033,1002.091064,684.699402,-1048.015503,1006.199463,561.059326
