,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,Unlabeled 1001,Unlabeled 1001,Unlabeled 1001,Unlabeled 1002,Unlabeled 1002,Unlabeled 1002,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1004,Unlabeled 1004,Unlabeled 1004,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1009,Unlabeled 1009,Unlabeled 1009,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011
,ID,"C4F60","C4F60","C4F60","C5410","C5410","C5410","C5BD0","C5BD0","C5BD0","C8880","C8880","C8880","C8C10","C8C10","C8C10","C53A0","C53A0","C53A0","C8C20","C8C20","C8C20","C8C30","C8C30","C8C30","C8C40","C8C40","C8C40","C8C50","C8C50","C8C50","C8C60","C8C60","C8C60","C8C70","C8C70","C8C70"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
254,2.116000,-3640.349609,201.181290,2685.001221,,,,1103.202026,60.652195,1283.112427,,,,,,,,,,,,,,,,-5715.281250,3665.033447,-3627.229248,1902.680542,-454.589142,110.303276,,,,,,
255,2.125000,-3640.292969,201.246567,2685.085693,,,,1103.188477,60.666561,1283.104858,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133000,-3640.295654,201.186523,2685.032715,1732.780762,167.220367,265.488708,1103.184204,60.658089,1283.106079,,,,,,,,,,,,,,,,-5715.533203,3665.444824,-3627.247070,,,,,,,,,
257,2.141000,-3640.272949,201.011414,2684.977051,1732.795654,167.214706,265.481079,1103.196777,60.629665,1283.080444,,,,,,,,,,,,,,,,-5715.540527,3665.464355,-3627.250000,,,,,,,,,
258,2.149000,-3640.286133,201.076904,2685.005615,,,,1103.202026,60.595856,1283.065796,,,,,,,,,,,,,,,,-5715.579590,3665.483154,-3627.272217,1902.677246,-454.621948,110.304405,,,,,,
259,2.158000,-3640.263916,201.245193,2685.067139,,,,1103.228149,60.689308,1283.080811,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166000,-3640.321777,201.230255,2685.054932,1732.787231,167.218063,265.474701,1103.207275,60.676819,1283.100342,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.174000,-3640.266846,201.078003,2684.989990,1732.784790,167.230072,265.473785,1103.206055,60.626080,1283.074829,,,,,,,,,,,,,,,,,,,1902.676147,-454.598114,110.296600,,,,,,
262,2.183000,-3640.252441,201.056061,2685.028320,1732.818481,167.252106,265.461609,1103.211914,60.612141,1283.058472,,,,,,,,,,-5666.700684,3675.990723,-3700.356689,,,,,,,,,,,,,,,
263,2.191000,-3640.306152,201.241013,2685.075684,,,,1103.211914,60.651104,1283.121582,,,,,,,,,,-5666.662109,3675.975098,-3700.342529,,,,,,,1902.657593,-454.635254,110.298828,,,,,,
264,2.200000,-3640.316406,201.183670,2685.057129,,,,1103.198730,60.669064,1283.126831,,,,,,,,,,-5666.647949,3675.941650,-3700.348145,,,,-5715.207031,3664.975586,-3627.234863,,,,,,,,,
265,2.208000,-3640.263916,201.065170,2685.012451,,,,1103.215332,60.574078,1283.088623,,,,,,,,,,-5666.708984,3676.007080,-3700.364258,,,,,,,,,,,,,,,
266,2.216000,-3640.281982,201.144577,2685.020020,1732.798218,167.230774,265.462891,1103.223267,60.625946,1283.105713,,,,,,,,,,-5666.653320,3675.975342,-3700.352783,,,,,,,,,,,,,,,
267,2.225000,-3640.319824,201.300018,2685.049072,1733.364502,166.602432,265.428955,1103.185547,60.660480,1283.104858,,,,,,,,,,-5666.646973,3675.977783,-3700.360840,,,,,,,,,,,,,,,
268,2.233000,-3640.340088,201.258606,2685.070557,,,,1103.243408,60.708546,1283.095459,,,,,,,,,,-5666.659180,3675.988281,-3700.353516,,,,,,,,,,,,,,,
269,2.241000,-3640.287109,201.134659,2685.022949,,,,1103.192505,60.634216,1283.066040,,,,,,,,,,-5666.660156,3675.989258,-3700.346436,,,,,,,,,,,,,,,
270,2.250000,-3640.261230,201.110901,2685.039062,,,,1103.236206,60.621620,1283.068237,,,,,,,,,,-5666.615723,3675.958496,-3700.343994,,,,,,,,,,,,,,,
271,2.258000,-3640.281738,201.189514,2685.050537,1732.798340,167.215759,265.459717,1103.213257,60.682503,1283.102417,,,,,,,,,,-5666.622559,3675.979736,-3700.339600,,,,,,,,,,,,,,,
272,2.266000,-3640.297852,201.252686,2685.065186,1732.803101,167.256042,265.467865,1103.189575,60.682846,1283.131592,,,,,,,,,,-5666.608398,3675.953369,-3700.340088,,,,,,,,,,,,,,,
273,2.274000,-3640.275879,201.101212,2685.047852,1732.793945,167.251480,265.471161,1103.200073,60.621387,1283.099365,,,,,,,,,,-5666.601074,3675.957275,-3700.344482,,,,,,,,,,,,,,,
274,2.283000,-3640.255127,201.119217,2685.023193,,,,1103.213013,60.647480,1283.063232,,,,,,,,,,-5666.619141,3675.980225,-3700.342285,,,,,,,,,,,,,,,
275,2.291000,-3640.287842,201.206451,2685.040771,,,,1103.202881,60.667896,1283.086548,,,,,,,,,,-5666.626465,3675.986328,-3700.347168,,,,,,,,,,,,,,,
276,2.299000,-3640.274658,201.231674,2685.060791,1732.806030,167.217239,265.489197,1103.248047,60.711086,1283.064453,,,,,,,,,,-5666.620605,3675.966309,-3700.341553,,,,,,,,,,,,,,,
277,2.308000,-3640.241943,201.144943,2685.008789,1732.800415,167.230652,265.465027,1103.231079,60.663303,1283.064819,,,,,,,,,,-5666.618652,3675.972412,-3700.336670,,,,,,,,,,,,,,,
278,2.316000,-3640.272705,201.056961,2685.018311,1732.789551,167.242722,265.473053,1103.220703,60.643093,1283.080811,,,,,,,,,,-5666.574707,3675.948242,-3700.338623,,,,,,,,,,,,,,,
279,2.325000,-3640.305420,201.169556,2685.055664,,,,1103.222778,60.625195,1283.091431,,,,,,,,,,-5666.576172,3675.946533,-3700.321289,,,,,,,,,,,,,,,
280,2.333000,-3640.280029,201.248962,2685.073975,1732.796997,167.233398,265.487549,1103.200317,60.653805,1283.094238,,,,,,,,,,-5666.627441,3675.970215,-3700.333252,,,,,,,,,,,,,,,
281,2.341000,-3640.289062,201.178207,2685.034424,1733.337158,167.526382,265.999634,1103.184692,60.625164,1283.086182,,,,,,,,,,-5666.628418,3675.984131,-3700.344482,,,,,,,,,,,,,,,
282,2.350000,-3640.279297,201.097900,2685.027344,,,,1103.153076,60.568333,1283.068115,,,,,,,,,,-5666.623047,3675.988525,-3700.357666,,,,,,,,,,,,,,,
283,2.358000,-3640.273926,201.117935,2685.037109,,,,1103.217407,60.591564,1283.110962,,,,,,,,,,-5666.603027,3675.964355,-3700.339844,,,,,,,,,,,,,,,
284,2.366000,-3640.324951,201.282883,2685.094727,1732.825317,167.248306,265.487061,1103.212524,60.642765,1283.099731,,,,,,,,,,-5666.649414,3675.980713,-3700.354004,,,,,,,,,,,,,,,
285,2.375000,-3640.322021,201.229874,2685.022949,,,,1103.192993,60.622452,1283.105347,,,,,,,,,,-5666.627930,3675.962158,-3700.349365,,,,,,,,,,,,,,,
286,2.383000,-3640.316650,201.191574,2685.015625,,,,1103.223145,60.646027,1283.064575,,,,,,,,,,-5666.635742,3675.982666,-3700.341797,,,,,,,,,,,,,,,
287,2.391000,-3640.258789,201.093369,2685.039795,,,,1103.195312,60.603146,1283.066284,,,,,,,,,,-5666.642090,3675.972900,-3700.351318,,,,,,,,,,1902.680176,-454.570801,110.320480,,,
288,2.399000,-3640.307861,201.208923,2685.058594,1732.788452,167.205215,265.483429,1103.212402,60.638245,1283.097412,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2.408000,-3640.306641,201.223862,2685.079102,,,,1103.222656,60.687725,1283.083740,,,,,,,,,,-5714.319824,3665.283447,-3628.734131,,,,,,,,,,,,,,,
290,2.416000,-3640.271729,201.154099,2685.053467,1732.783691,167.226425,265.503174,1103.246948,60.649319,1283.102173,,,,,,,,,,-5670.529785,3675.093750,-3694.507080,,,,,,,,,,,,,,,
291,2.424000,-3640.271973,201.102341,2685.023438,,,,1103.208496,60.613506,1283.095825,,,,,,,,,,-5666.657227,3675.969727,-3700.351562,,,,,,,,,,,,,,,
292,2.433000,-3640.301025,201.186462,2685.054199,,,,1103.222412,60.665859,1283.106812,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2.441000,-3640.312744,201.269424,2685.079346,1732.774170,167.204865,265.477386,1103.191772,60.664501,1283.123779,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2.450000,-3640.312744,201.211868,2685.062744,,,,1103.238403,60.624004,1283.104126,,,,,,,,,,,,,,,,,,,,,,1902.685181,-454.587585,110.295265,,,
295,2.458000,-3640.271973,201.189957,2685.002686,,,,1103.216553,60.669319,1283.067993,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2.466000,-3640.305908,201.202423,2685.021729,,,,1103.154175,60.611328,1283.116089,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2.475000,-3640.302490,201.288040,2685.052246,,,,1103.227173,60.679672,1283.117554,,,,,,,,,,,,,,,,,,,,,,,,,-5715.255859,3664.996094,-3627.251709
298,2.483000,-3640.285400,201.210846,2685.055420,1733.397583,167.490768,266.030334,1103.216919,60.651863,1283.083252,,,,,,,,,,,,,,,,,,,,,,,,,-5668.623535,3675.517822,-3697.424072
299,2.491000,-3640.300537,201.165894,2685.045166,,,,1103.244019,60.643909,1283.086670,,,,,,,,,,,,,,,,,,,,,,,,,-5711.658691,3666.325439,-3633.115967
300,2.500000,-3640.320801,201.164841,2685.039551,1732.801392,167.255600,265.443146,1103.211914,60.676811,1283.099121,,,,,,,,,,,,,,,,,,,,,,,,,-5715.617188,3665.521729,-3627.299561
301,2.508000,-3640.256104,201.203186,2685.048340,,,,1103.206299,60.652779,1283.095093,,,,,,,,,,,,,,,,,,,,,,1902.673584,-454.610657,110.308540,-5715.567383,3665.472412,-3627.279541
302,2.516000,-3640.262695,201.202423,2685.005371,1733.377930,166.638107,265.435242,1103.205933,60.642460,1283.107544,,,,,,,,,,,,,,,,,,,,,,,,,-5715.300781,3665.054443,-3627.250977
303,2.524000,-3640.291260,201.152588,2685.019043,1732.857910,167.155396,265.468689,1103.162231,60.605663,1283.135620,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2.533000,-3640.282227,201.171982,2685.054443,,,,1103.195312,60.611744,1283.126465,,,,,,,,,,,,,,,,,,,,,,,,,-5715.582520,3665.494629,-3627.270020
305,2.541000,-3640.289307,201.199341,2685.036621,,,,1103.228882,60.670658,1283.095703,,,,,,,,,,,,,,,,,,,,,,,,,-5715.580078,3665.490967,-3627.272217
306,2.549000,-3640.323486,201.208527,2685.049072,1732.792114,167.187897,265.500244,1103.189819,60.683395,1283.112061,,,,,,,,,,,,,,,,,,,,,,,,,-5715.603027,3665.512207,-3627.279785
307,2.558000,-3640.296631,201.155930,2685.029785,,,,1103.183228,60.687988,1283.097046,,,,,,,,,,,,,,,,,,,,,,,,,-5715.594727,3665.501709,-3627.277100
308,2.566000,-3640.293701,201.188644,2685.038574,,,,1103.192383,60.638458,1283.090942,,,,,,,,,,,,,,,,,,,,,,,,,-5715.579590,3665.485352,-3627.264404
309,2.575000,-3640.294189,201.204300,2685.069824,,,,1103.197021,60.655594,1283.086670,,,,,,,,,,,,,,,,,,,,,,,,,-5715.576660,3665.474609,-3627.265869
310,2.583000,-3640.264160,201.182556,2685.031494,1732.797485,167.190979,265.459839,1103.198364,60.652042,1283.130493,,,,,,,,,,,,,,,,,,,,,,,,,-5715.575195,3665.482910,-3627.262207
311,2.591000,-3640.263916,201.184677,2685.023438,,,,1103.199341,60.682171,1283.085693,,,,,,,,,,,,,,,,,,,,,,,,,-5715.270020,3665.029541,-3627.228271
312,2.600000,-3640.274658,201.175751,2685.018799,1732.789795,167.175613,265.487701,1103.182373,60.586452,1283.109253,,,,,,,,,,,,,,,,,,,,,,1902.654663,-454.673920,110.312614,-5715.588379,3665.492188,-3627.269043
313,2.608000,-3640.322754,201.208939,2685.065918,1732.805542,167.205536,265.484650,1103.215698,60.690819,1283.067383,,,,,,,,,,,,,,,,,,,,,,,,,-5715.582520,3665.481934,-3627.265625
314,2.616000,-3640.271240,201.164581,2685.062012,1732.792114,167.225327,265.466919,1103.247925,60.733776,1283.057495,,,,,,,,,,,,,,,,,,,,,,,,,-5715.580078,3665.494873,-3627.270996
315,2.625000,-3640.282959,201.167160,2685.076904,1732.812134,167.282166,265.441254,1103.197632,60.653923,1283.041748,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2.633000,-3640.278076,201.209274,2685.037354,1732.785767,167.199036,265.474670,1103.214355,60.675327,1283.079590,,,,,,,,,,,,,,,,,,,,,,,,,-5715.563477,3665.464355,-3627.264648
317,2.641000,-3640.347656,201.253387,2685.048828,1732.781616,167.231400,265.451965,1103.205566,60.671722,1283.094604,,,,,,,,,,,,,,,,,,,,,,1902.682617,-454.622345,110.286987,-5715.579590,3665.481934,-3627.270752
318,2.649000,-3640.292969,201.168884,2685.052246,1732.778687,167.188797,265.495941,1103.216431,60.662830,1283.076538,,,,,,,,,,,,,,,,,,,,,,,,,-5715.315918,3665.074463,-3627.253662
319,2.658000,-3640.278564,201.167999,2685.014404,1732.803467,167.208389,265.480957,1103.191650,60.636726,1283.082764,,,,,,,,,,,,,,,,,,,,,,,,,-5715.577637,3665.475098,-3627.273438
320,2.666000,-3640.278564,201.148575,2685.022949,,,,1103.189209,60.658607,1283.072021,,,,,,,,,,,,,,,,,,,,,,,,,-5715.572754,3665.477783,-3627.277100
321,2.674000,-3640.303955,201.155167,2685.048340,,,,1103.206665,60.689346,1283.069824,,,,,,,,,,,,,,,,,,,,,,,,,-5715.290527,3665.049561,-3627.249268
322,2.683000,-3640.299561,201.180756,2685.023193,1732.812378,167.197922,265.468903,1103.203735,60.674267,1283.075684,,,,,,,,,,,,,,,,,,,,,,1902.694946,-454.670685,110.307846,,,
323,2.691000,-3640.300293,201.190002,2685.038574,1732.796631,167.241089,265.472626,1103.192749,60.664482,1283.093506,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2.700000,-3640.280518,201.147675,2684.997803,1732.776245,167.243866,265.469788,1103.201050,60.665249,1283.059204,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2.708000,-3640.286621,201.175720,2685.009033,1732.813843,167.205368,265.442657,1103.183716,60.670624,1283.097778,,,,,,,,,,,,,,,,,,,,,,,,,-5715.266602,3665.023193,-3627.267822
326,2.716000,-3640.304688,201.182587,2685.006836,1732.799927,167.224274,265.468018,1103.243530,60.694767,1283.073486,,,,,,,,,,,,,,,,,,,,,,,,,-5715.568848,3665.468262,-3627.291748
327,2.725000,-3640.248047,201.088669,2684.984131,1732.808105,167.263275,265.470551,1103.241455,60.687782,1283.054077,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2.733000,-3640.284180,201.120819,2685.025879,,,,1103.175049,60.689724,1283.078613,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2.741000,-3640.269287,201.171783,2685.016846,1733.356201,166.630829,265.411285,1103.177368,60.693977,1283.091064,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2.750000,-3640.238770,201.127762,2685.043701,1732.804199,167.198242,265.476379,1103.190308,60.675503,1283.077271,,,,,,,,,,,,,,,,,,,,,,,,,-5715.254883,3665.023926,-3627.278564
331,2.758000,-3640.272461,201.050217,2685.020996,,,,1103.224609,60.654785,1283.080322,,,,,,,,,,,,,,,,,,,,,,,,,-5715.564453,3665.477295,-3627.300293
332,2.766000,-3640.296631,201.084183,2685.038818,,,,1103.199341,60.656448,1283.083008,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2.774000,-3640.289307,201.123199,2685.071777,,,,1103.215454,60.667156,1283.093262,,,,,,,,,,,,,,,,,,,,,,1902.681030,-454.579651,110.272476,,,
334,2.783000,-3640.275391,201.121704,2685.060303,1733.395264,167.534775,266.021484,1103.247437,60.691818,1283.062866,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2.791000,-3640.293945,201.131882,2685.000244,,,,1103.279053,60.678421,1283.098511,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2.799000,-3640.323730,201.093430,2685.005859,,,,1103.230957,60.636257,1283.103882,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2.808000,-3640.295898,201.183975,2685.063477,,,,1103.225952,60.666039,1283.078613,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2.816000,-3640.283936,201.210297,2685.039307,1732.848389,167.175125,265.486298,1103.182007,60.628803,1283.135132,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2.825000,-3640.287842,201.081161,2684.997070,1732.818237,167.199890,265.461121,1103.235962,60.614109,1283.110596,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2.833000,-3640.256104,201.021072,2685.027832,,,,1103.216797,60.611248,1283.078613,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2.841000,-3640.284180,201.130920,2685.048340,1732.791260,167.216415,265.499298,1103.247559,60.617599,1283.097900,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2.850000,-3640.328857,201.269684,2685.052979,1732.790039,167.226456,265.475433,1103.146118,60.638905,1283.174438,,,,,,,,,,,,,,,,,,,,,,1902.700684,-454.581329,110.288322,,,
343,2.858000,-3640.273682,201.090408,2685.036621,,,,1103.214111,60.623108,1283.092407,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2.866000,-3640.242188,200.985931,2685.011963,,,,1103.237793,60.599312,1283.083618,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2.875000,-3640.308105,201.123886,2685.010498,,,,1103.219238,60.641171,1283.107056,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2.883000,-3640.307129,201.233078,2685.075195,1732.789673,167.249176,265.484406,1103.216064,60.662342,1283.132446,,,,,,,,,,,,,,,,,,,,,,1902.688721,-454.554657,110.277641,,,
347,2.891000,-3640.271240,201.223358,2685.062988,,,,1103.259277,60.699200,1283.079468,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2.899000,-3640.248779,201.059937,2685.000000,,,,1103.187744,60.592491,1283.074829,,,,,,,,,,,,,,,,,,,,,,,,,-5715.304199,3665.067383,-3627.289795
349,2.908000,-3640.266113,201.033997,2685.012695,,,,1103.253784,60.655212,1283.101440,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2.916000,-3640.329590,201.193832,2685.085205,1732.791016,167.262314,265.512482,1103.198608,60.661415,1283.119751,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2.924000,-3640.293701,201.212418,2685.086182,,,,1103.180664,60.630936,1283.139160,,,,,,,,,,,,,,,,,,,,,,,,,-5715.587402,3665.498535,-3627.295166
352,2.933000,-3640.265625,201.017303,2685.018555,1732.776733,167.245850,265.491577,1103.224365,60.620792,1283.067505,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2.941000,-3640.286865,201.038773,2684.992676,,,,1103.204956,60.612541,1283.069458,,,,,,,,,,,,,,,,,,,,,,,,,-5715.287598,3665.052246,-3627.269287
354,2.950000,-3640.292480,201.182724,2685.063721,,,,1103.244873,60.679199,1283.079590,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2.958000,-3640.320801,201.256424,2685.069824,1732.791748,167.227432,265.466187,1103.228760,60.678280,1283.107544,,,,,,,,,,,,,,,,,,,,,,1902.673218,-454.568451,110.289848,-5715.260254,3665.005859,-3627.256836
356,2.966000,-3640.309326,201.138092,2685.014404,1732.777710,167.224548,265.468750,1103.225708,60.634701,1283.095703,,,,,,,,,,,,,,,,,,,,,,,,,-5715.262207,3665.004639,-3627.255859
357,2.975000,-3640.268555,201.072632,2684.968506,1732.795654,167.200562,265.441833,1103.208740,60.613514,1283.039307,,,,,,,,,,,,,,,,,,,,,,1902.686768,-454.529541,110.236557,-5715.589355,3665.492920,-3627.288086
358,2.983000,-3640.271973,201.152618,2685.016113,1732.797974,167.211670,265.495697,1103.229370,60.682980,1283.069336,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2.991000,-3640.310303,201.245071,2685.065918,,,,1103.277344,60.728207,1283.066040,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,3.000000,-3640.291992,201.155899,2685.051025,1732.821411,167.259659,265.445343,1103.170654,60.670258,1283.109375,,,,,,,,,,,,,,,,,,,,,,,,,-5715.284668,3665.033447,-3627.247803
361,3.008000,-3640.223145,200.971710,2685.041504,,,,1103.212891,60.673119,1283.039673,,,,,,,,,,,,,,,,,,,,,,,,,-5715.551758,3665.450195,-3627.269531
362,3.016000,-3640.216309,201.003723,2685.015381,1732.810547,167.231445,265.467010,1103.198242,60.619171,1283.068359,,,,,,,,,,,,,,,,,,,,,,,,,-5715.327637,3665.080078,-3627.261963
363,3.024000,-3640.218018,201.080582,2685.044678,,,,1103.202881,60.696819,1283.093872,,,,,,,,,,,,,,,,,,,,,,,,,-5715.265137,3665.003418,-3627.242920
364,3.033000,-3640.285400,201.186707,2685.046631,,,,1103.161621,60.673370,1283.071533,,,,,,,,,,,,,,,,,,,,,,,,,-5715.552246,3665.451172,-3627.271240
365,3.041000,-3640.262207,201.075943,2685.027832,,,,1103.218628,60.650543,1283.041870,,,,,,,,,,,,,,,,,,,,,,,,,-5715.275391,3665.036865,-3627.239990
366,3.049000,-3640.272461,201.092117,2685.024170,1732.815430,167.242920,265.474854,1103.233276,60.678890,1283.048462,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,3.058000,-3640.276611,201.135178,2685.044922,1732.811890,167.212830,265.460815,1103.186646,60.669048,1283.084717,,,,,,,,,,,,,,,,,,,,,,,,,-5715.607422,3665.509766,-3627.292236
368,3.066000,-3640.286621,201.173462,2685.042969,1732.816650,167.223328,265.484222,1103.206421,60.694572,1283.077637,,,,,,,,,,,,,,,,,,,,,,,,,,,
