Format Version,1.23,Take Name,Take 2022-05-02 03.27.18 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-02 03.27.19.810 PM,Capture Start Frame,231020,Total Frames in Take,1505,Total Exported Frames,1505,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Atlas:Marker1,Atlas:Marker1,Atlas:Marker1,Atlas:Marker2,Atlas:Marker2,Atlas:Marker2,Atlas:Marker3,Atlas:Marker3,Atlas:Marker3,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007
,ID,"C66A0","C66A0","C66A0","C6D90","C6D90","C6D90","C6DB0","C6DB0","C6DB0","C5E80","C5E80","C5E80","C7620","C7620","C7620","C7630","C7630","C7630","C7640","C7640","C7640"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
383,3.191000,-7715.753418,2359.815674,-2235.011475,-7605.615234,2354.038818,-2133.069580,-7626.737305,2351.016846,-2258.860840,-3639.425293,199.181091,2679.324219,,,,,,,,,
384,3.200000,-7715.578125,2358.894287,-2234.815674,-7605.327637,2352.989258,-2132.705566,-7626.586914,2350.086182,-2258.654541,-3639.436768,199.145920,2679.333740,,,,,,,,,
385,3.208000,-7715.957031,2359.183594,-2235.159912,-7605.129883,2352.161377,-2132.526367,-7626.645020,2349.732910,-2258.676514,-3639.463379,199.160263,2679.330322,,,,,,,,,
386,3.216000,-7717.120605,2360.610352,-2236.121826,-7606.237793,2353.404541,-2133.406738,-7628.057129,2351.576660,-2259.941895,-3639.446289,199.093658,2679.332520,,,,,,,,,
387,3.225000,-7717.296387,2360.427734,-2236.242188,-7606.601562,2353.561523,-2133.712891,-7628.316895,2351.482422,-2260.113770,-3639.484863,199.200577,2679.369629,,,,,,,,,
388,3.233000,-7717.470703,2360.493652,-2236.359375,-7607.066406,2354.125244,-2134.225586,-7628.386719,2351.247803,-2260.168457,-3639.447754,199.226669,2679.306885,,,,,,,,,
389,3.241000,-7717.614746,2360.289307,-2236.445068,-7607.110840,2353.882080,-2134.225830,-7628.422852,2351.101318,-2260.162354,-3639.398682,199.150055,2679.322998,,,,,,,,,
390,3.250000,-7717.504395,2359.741211,-2236.436768,-7607.654785,2354.530273,-2134.693115,-7628.438965,2350.812988,-2260.210938,-3639.409424,199.141739,2679.335205,,,,,,,,,
391,3.258000,-7717.213379,2358.865967,-2236.158691,-7607.471191,2353.805420,-2134.553955,-7628.246582,2350.267090,-2260.052490,-3639.419434,199.162964,2679.331299,,,,,,,,,
392,3.266000,-7717.197266,2358.969971,-2236.268066,-7607.390625,2353.620850,-2134.555420,-7628.379395,2350.298828,-2260.210205,-3639.406494,199.219696,2679.349121,,,,,,,,,
393,3.274000,-7717.308105,2358.958740,-2236.360840,-7607.047852,2352.761230,-2134.223389,-7628.424805,2350.067139,-2260.245361,-3639.443359,199.188507,2679.306396,,,,,,,,,
394,3.283000,-7717.441895,2359.068848,-2236.540283,-7607.126953,2352.784912,-2134.350342,-7628.204102,2349.743408,-2260.164062,-3639.417725,199.151245,2679.301514,,,,,,,,,
395,3.291000,-7717.584473,2359.119385,-2236.710693,-7607.131836,2352.629395,-2134.437988,-7628.412598,2350.029785,-2260.395508,-3639.419434,199.142334,2679.361328,,,,,,,,,
396,3.299000,-7717.723633,2359.348389,-2236.926270,-7607.084961,2352.400635,-2134.445312,-7628.451172,2349.981689,-2260.544434,-3639.429443,199.166443,2679.376465,,,,,,,,,
397,3.308000,-7717.604980,2359.067383,-2236.959229,-7607.250488,2352.568848,-2134.690186,-7628.215820,2349.546875,-2260.442627,-3639.439453,199.205902,2679.334961,,,,,,,,,
398,3.316000,-7717.664551,2359.250977,-2237.048828,-7607.198242,2352.717529,-2134.757080,-7628.326660,2349.748535,-2260.615967,-3639.406982,199.129410,2679.322266,,,,,,,,,
399,3.325000,-7717.674316,2359.382568,-2237.276123,-7607.234863,2352.806152,-2134.967773,-7628.113770,2349.445312,-2260.586670,-3639.442383,199.202835,2679.323730,,,,,,,,,
400,3.333000,-7717.558594,2359.291016,-2237.307373,-7607.348633,2353.040283,-2135.198242,-7628.206055,2349.665283,-2260.776123,-3639.465576,199.242706,2679.327637,,,,,,,,,
401,3.341000,-7718.572266,2360.996338,-2238.431396,-7607.504395,2353.464355,-2135.481934,-7628.138184,2349.814697,-2260.868408,-3639.432861,199.153244,2679.335938,,,,,,,,,
402,3.350000,-7717.411133,2359.355957,-2237.567871,-7607.498047,2353.759766,-2135.666016,-7628.072754,2349.792480,-2260.996826,-3639.479248,199.177322,2679.335693,,,,,,,,,
403,3.358000,-7716.912598,2358.817627,-2237.342773,-7607.167969,2353.342041,-2135.599854,-7627.904785,2349.792480,-2261.059814,-3639.449951,199.202789,2679.327393,,,,,,,,,
404,3.366000,-7717.015137,2359.349609,-2237.612305,-7606.986328,2353.268799,-2135.639404,-7627.813477,2349.771484,-2261.092773,-3639.470459,199.184326,2679.336426,,,,,,,,,
405,3.375000,-7716.911133,2359.145996,-2237.674805,-7606.941406,2353.591797,-2135.852783,-7627.691406,2350.050049,-2261.302979,-3639.427734,199.192230,2679.305908,,,,,,,,,
406,3.383000,-7717.035156,2359.805420,-2238.017090,-7606.680664,2353.496582,-2135.783203,-7627.441895,2349.993164,-2261.300293,-3639.463867,199.165329,2679.344727,,,,,,,,,
407,3.391000,-7716.518555,2359.429199,-2237.952393,-7606.456543,2353.436768,-2135.776855,-7627.510254,2350.662842,-2261.681885,-3639.478027,199.177933,2679.336182,,,,,,,,,
408,3.399000,-7716.180664,2359.115479,-2237.776123,-7606.152344,2353.404785,-2135.867188,-7627.226562,2350.458008,-2261.687256,-3639.453369,199.213898,2679.317383,,,,,,,,,
409,3.408000,-7716.149902,2359.615723,-2238.119141,-7606.098633,2353.789307,-2136.092041,-7627.124512,2350.839111,-2261.902344,-3639.437256,199.151779,2679.292969,,,,,,,,,
410,3.416000,-7715.955566,2359.834717,-2238.211670,-7605.863770,2353.756348,-2136.065674,-7626.889648,2350.844727,-2261.943848,-3639.469482,199.184875,2679.326416,,,,,,,,,
411,3.424000,-7715.870117,2360.180664,-2238.377930,-7604.526367,2352.107178,-2135.206787,-7626.697754,2351.028076,-2261.990234,-3639.459473,199.214066,2679.347412,,,,,,,,,
412,3.433000,-7715.682617,2360.628418,-2238.589844,-7604.314453,2352.483154,-2135.371826,-7626.479492,2351.261963,-2262.085938,-3639.445068,199.171280,2679.350586,,,,,,,,,
413,3.441000,-7715.333008,2360.571533,-2238.604980,-7604.137207,2352.718994,-2135.534424,-7626.272461,2351.428467,-2262.258057,-3639.421875,199.126511,2679.268311,,,,,,,,,
414,3.450000,-7714.252441,2359.386475,-2237.922607,-7604.213867,2353.363037,-2135.814697,-7624.894043,2349.968018,-2261.437500,-3639.498779,199.202240,2679.294434,,,,,,,,,
415,3.458000,-7713.640625,2359.126221,-2237.821777,-7603.711914,2353.172607,-2135.723145,-7624.488281,2350.019287,-2261.442871,-3639.476807,199.242676,2679.351807,,,,,,,,,
416,3.466000,-7713.077148,2358.880615,-2237.677246,-7603.792969,2354.196533,-2136.256104,-7624.394531,2350.602051,-2261.783691,-3639.455078,199.234848,2679.327637,,,,,,,,,
417,3.475000,-7713.130859,2359.638184,-2238.126709,-7603.008301,2353.774902,-2135.993896,-7624.183594,2351.188721,-2261.953369,-3639.473877,199.177795,2679.315186,,,,,,,,,
418,3.483000,-7713.007812,2360.180176,-2238.432373,-7602.231934,2353.174561,-2135.565186,-7623.762695,2351.139160,-2261.941406,-3639.484375,199.171555,2679.327148,,,,,,,,,
419,3.491000,-7712.676758,2360.504639,-2238.568359,-7601.525879,2352.931885,-2135.400391,-7623.642578,2351.772461,-2262.191162,-3639.485352,199.199432,2679.345703,,,,,,,,,
420,3.500000,-7711.143555,2359.115723,-2237.665283,-7601.173340,2353.126465,-2135.555176,-7621.982422,2349.880127,-2261.197021,-3639.494873,199.259048,2679.328125,,,,,,,,,
421,3.508000,-7710.696777,2358.943359,-2237.617432,-7600.565430,2353.075195,-2135.423340,-7621.761719,2350.522705,-2261.419434,-3639.441650,199.192276,2679.320801,,,,,,,,,
422,3.516000,-7710.407715,2359.543457,-2237.829590,-7600.578613,2354.055664,-2135.821533,-7621.305664,2350.681641,-2261.467529,-3639.471436,199.181427,2679.307129,,,,,,,,,
423,3.524000,-7709.978027,2359.717041,-2237.906982,-7599.679199,2353.302002,-2135.380127,-7621.208984,2351.437744,-2261.855957,-3639.449951,199.176422,2679.307373,,,,,,,,,
424,3.533000,-7709.751953,2360.469727,-2238.242920,-7599.534180,2354.242188,-2135.823730,-7619.676270,2350.125977,-2260.970215,-3639.454102,199.241699,2679.325684,,,,,,,,,
425,3.541000,-7708.322754,2359.138428,-2237.466797,-7598.041504,2352.952393,-2134.971436,-7619.032715,2350.053223,-2260.875000,-3639.469971,199.198257,2679.303711,,,,,,,,,
426,3.549000,-7707.916504,2359.540771,-2237.562744,-7597.941895,2353.843750,-2135.445801,-7618.779297,2350.699951,-2261.138428,-3639.485352,199.180923,2679.321045,,,,,,,,,
427,3.558000,-7707.612305,2360.201172,-2237.771729,-7596.832520,2353.189941,-2134.902100,-7618.344727,2351.152344,-2261.231934,-3639.454346,199.146194,2679.303711,,,,,,,,,
428,3.566000,-7706.155762,2358.983398,-2237.083008,-7596.095215,2353.149902,-2134.753418,-7617.080078,2350.353516,-2260.689453,-3639.480957,199.180664,2679.349854,,,,,,,,,
429,3.575000,-7705.284180,2358.829590,-2236.936523,-7594.932617,2352.493164,-2134.311768,-7616.489258,2350.589844,-2260.694580,-3639.473877,199.232452,2679.355713,,,,,,,,,
430,3.583000,-7705.047852,2359.430176,-2237.117676,-7594.694336,2353.233154,-2134.527588,-7615.985352,2351.150146,-2260.824463,-3639.406494,199.126205,2679.339355,,,,,,,,,
431,3.591000,-7704.569824,2360.058838,-2237.332520,-7593.544434,2352.758301,-2134.192871,-7615.824707,2351.773438,-2261.159180,-3639.398438,199.105316,2679.310791,,,,,,,,,
432,3.600000,-7703.006836,2358.837158,-2236.513184,-7592.967773,2353.065430,-2134.181885,-7614.005859,2350.423828,-2260.196777,-3639.451416,199.217438,2679.323730,,,,,,,,,
433,3.608000,-7702.373047,2359.261719,-2236.610107,-7592.748047,2353.878418,-2134.449219,-7613.688965,2351.121338,-2260.541016,-3639.437500,199.209076,2679.339355,,,,,,,,,
434,3.616000,-7702.021973,2360.013184,-2236.893066,-7591.500488,2353.294922,-2134.025391,-7613.248047,2351.752197,-2260.720947,-3639.423096,199.219009,2679.364502,,,,,,,,,
435,3.625000,-7700.313477,2358.554932,-2235.942871,-7589.969727,2352.317871,-2133.258789,-7611.406250,2350.337891,-2259.702637,-3639.432129,199.142273,2679.299805,,,,,,,,,
436,3.633000,-7700.084473,2359.591309,-2236.356689,-7589.845215,2353.562744,-2133.822754,-7610.624512,2350.412842,-2259.599121,-3639.427002,199.089859,2679.329102,,,,,,,,,
437,3.641000,-7699.368164,2359.831055,-2236.438965,-7588.541504,2352.723389,-2133.144287,-7610.691895,2351.883057,-2260.175781,-3639.441650,199.213043,2679.311523,,,,,,,,,
438,3.649000,-7697.849609,2358.797363,-2235.707520,-7587.837402,2352.874023,-2133.083252,-7609.037598,2350.719971,-2259.435059,-3639.453369,199.212555,2679.322754,,,,,,,,,
439,3.658000,-7697.522461,2359.917480,-2236.030029,-7587.104980,2353.696289,-2133.306641,-7608.218750,2351.074951,-2259.474365,-3639.446533,199.117035,2679.318359,,,,,,,,,
440,3.666000,-7695.630859,2358.324219,-2235.059814,-7585.327148,2352.219971,-2132.340332,-7606.727539,2350.265381,-2258.778564,-3639.432861,199.129517,2679.282471,,,,,,,,,
441,3.674000,-7694.961914,2358.697998,-2235.131836,-7585.003418,2353.075684,-2132.537598,-7605.812988,2350.290283,-2258.542969,-3639.451660,199.219650,2679.305664,,,,,,,,,
442,3.683000,-7694.478516,2359.779053,-2235.500977,-7583.525879,2352.478027,-2131.938721,-7605.362793,2351.312744,-2258.992432,-3639.458008,199.203659,2679.346680,,,,,,,,,
443,3.691000,-7692.670898,2358.308838,-2234.461182,-7582.181152,2351.984375,-2131.519287,-7603.793945,2350.440430,-2258.266357,-3639.448242,199.110397,2679.330811,,,,,,,,,
444,3.700000,-7692.449707,2359.928223,-2235.067383,-7581.665039,2352.920410,-2131.790039,-7602.993164,2350.770996,-2258.209229,-3639.431885,199.138168,2679.275391,,,,,,,,,
445,3.708000,-7690.519531,2358.188721,-2234.040039,-7580.610352,2352.913330,-2131.530029,-7601.260742,2349.882812,-2257.382568,-3639.449463,199.181931,2679.356445,,,,,,,,,
446,3.716000,-7689.844727,2358.933594,-2234.200928,-7579.531250,2352.814697,-2131.228027,-7600.555664,2350.365234,-2257.644531,-3639.444092,199.273209,2679.319336,,,,,,,,,
447,3.725000,-7688.791504,2359.256836,-2234.153809,-7578.388184,2353.012207,-2131.118652,-7598.773926,2349.542725,-2256.842529,-3639.446045,199.157242,2679.343506,,,,,,,,,
448,3.733000,-7687.344727,2358.630615,-2233.521973,-7577.230469,2352.785156,-2130.726807,-7598.173340,2350.079102,-2256.920410,-3639.443359,199.095261,2679.326416,,,,,,,,,
449,3.741000,-7686.851074,2359.601074,-2233.880127,-7576.558105,2353.407227,-2130.836914,-7597.781738,2351.279053,-2257.277344,-3639.455811,199.222595,2679.354980,,,,,,,,,
450,3.750000,-7685.014648,2358.562500,-2233.055176,-7575.039062,2353.034912,-2130.264160,-7595.857422,2350.341797,-2256.574707,-3639.456543,199.265533,2679.345215,,,,,,,,,
451,3.758000,-7684.090332,2358.990967,-2233.038330,-7573.830078,2353.042480,-2129.971191,-7595.345215,2351.246338,-2256.705566,-3639.425537,199.187088,2679.317871,,,,,,,,,
452,3.766000,-7682.426758,2358.173584,-2232.386719,-7572.495605,2352.684814,-2129.541748,-7593.309570,2350.050537,-2255.666992,-3639.443604,199.140610,2679.298340,,,,,,,,,
453,3.774000,-7681.823730,2359.057617,-2232.575439,-7571.833496,2353.519531,-2129.770264,-7591.564453,2348.927734,-2254.925049,-3639.440430,199.176041,2679.371094,,,,,,,,,
454,3.783000,-7680.037598,2358.320068,-2231.799561,-7570.648438,2353.798828,-2129.572266,-7590.596191,2349.635010,-2255.016602,-3639.435547,199.237610,2679.370850,,,,,,,,,
455,3.791000,-7679.327148,2359.199951,-2232.134033,-7568.966797,2353.019531,-2128.744873,-7590.148926,2350.883057,-2255.303955,-3639.417236,199.178223,2679.351807,,,,,,,,,
456,3.799000,-7677.651855,2358.403564,-2231.394287,-7567.639648,2352.863770,-2128.425049,-7588.103516,2349.786621,-2254.417725,-3639.411377,199.128021,2679.350342,,,,,,,,,
457,3.808000,-7676.522949,2358.895508,-2231.375000,-7566.471191,2353.298584,-2128.343506,-7586.400879,2349.185059,-2253.803711,-3639.416016,199.173508,2679.345459,,,,,,,,,
458,3.816000,-7675.033691,2358.349121,-2230.774902,-7565.628906,2353.843750,-2128.310059,-7585.556152,2349.782959,-2253.836670,-3639.390625,199.192215,2679.366943,,,,,,,,,
459,3.825000,-7674.040039,2359.039307,-2230.915039,-7563.743652,2353.317383,-2127.708496,-7583.601074,2349.000977,-2252.971680,-3639.410156,199.175842,2679.347900,,,,,,,,,
460,3.833000,-7672.490723,2358.603516,-2230.237549,-7562.227051,2352.863037,-2127.085693,-7582.800781,2349.857910,-2253.221436,-3639.402588,199.149582,2679.321045,,,,,,,,,
461,3.841000,-7670.234863,2357.251953,-2229.268799,-7561.125977,2353.202393,-2126.944092,-7581.049316,2349.181152,-2252.465332,-3639.396973,199.148209,2679.319824,,,,,,,,,
462,3.850000,-7669.719727,2358.738037,-2229.690430,-7559.330078,2352.676270,-2126.327637,-7579.973145,2349.779053,-2252.449951,-3639.453369,199.258392,2679.379395,,,,,,,,,
463,3.858000,-7667.619141,2357.320801,-2228.668701,-7557.780762,2352.427490,-2125.796631,-7578.160156,2349.121582,-2251.711182,-3639.456543,199.227707,2679.344971,,,,,,,,,
464,3.866000,-7666.614258,2357.928467,-2228.694580,-7556.393066,2352.529297,-2125.423340,-7577.572754,2350.205078,-2252.137695,-3639.436768,199.182907,2679.327881,,,,,,,,,
465,3.875000,-7664.686035,2357.375977,-2228.097900,-7555.385742,2353.347656,-2125.465332,-7575.172363,2348.949463,-2250.968994,-3639.441895,199.177795,2679.337646,,,,,,,,,
466,3.883000,-7663.728027,2358.013184,-2228.132812,-7553.645996,2352.747314,-2124.696289,-7573.628418,2348.861572,-2250.487305,-3639.437012,199.241837,2679.333740,,,,,,,,,
467,3.891000,-7662.409668,2358.320801,-2227.872803,-7552.032715,2352.511719,-2124.295654,-7572.753906,2349.719482,-2250.750488,-3639.469238,199.236069,2679.330566,,,,,,,,,
468,3.899000,-7660.256836,2357.025879,-2226.859863,-7550.955566,2352.943115,-2124.199951,-7571.124023,2349.315918,-2250.067871,-3639.442383,199.178940,2679.333496,,,,,,,,,
469,3.908000,-7659.244629,2358.028564,-2227.072510,-7549.112793,2352.616211,-2123.568604,-7570.583496,2351.010254,-2250.432129,-3639.406982,199.112930,2679.328613,,,,,,,,,
470,3.916000,-7657.441895,2357.372803,-2226.360596,-7547.581543,2352.586182,-2123.191895,-7568.161133,2349.546631,-2249.416504,-3639.419434,199.190018,2679.320801,,,,,,,,,
471,3.924000,-7655.275391,2356.216797,-2225.375977,-7546.011230,2352.269531,-2122.580566,-7566.438477,2349.335693,-2248.822266,-3639.429932,199.221909,2679.320557,,,,,,,,,
472,3.933000,-7654.593750,2357.927979,-2225.856201,-7544.389648,2352.438721,-2122.237793,-7565.197754,2349.711426,-2248.738770,-3639.430420,199.141129,2679.343750,,,,,,,,,
473,3.941000,-7652.757812,2357.335205,-2225.151611,-7542.867676,2352.321045,-2121.830322,-7563.333496,2349.483643,-2248.227539,-3639.413086,199.133743,2679.334717,,,,,,,,,
474,3.950000,-7651.271973,2357.646973,-2224.994629,-7541.095703,2352.241455,-2121.242432,-7561.418457,2349.157227,-2247.427979,-3639.472412,199.210770,2679.344482,,,,,,,,,
475,3.958000,-7649.524902,2357.346436,-2224.412109,-7539.707520,2352.563965,-2121.073975,-7559.072754,2347.803955,-2246.424316,-3639.454102,199.269012,2679.309082,,,,,,,,,
476,3.966000,-7647.769531,2356.832275,-2223.821289,-7538.098633,2352.394775,-2120.572021,-7558.252930,2349.058594,-2246.691650,-3639.454590,199.203613,2679.315186,,,,,,,,,
477,3.975000,-7646.270508,2357.437012,-2223.688232,-7536.147949,2352.195801,-2119.838623,-7556.314453,2348.762451,-2245.987793,-3639.445312,199.220001,2679.319824,,,,,,,,,
478,3.983000,-7644.756348,2357.400391,-2223.202881,-7534.741699,2352.437500,-2119.648193,-7555.257812,2349.419922,-2246.122314,-3639.469727,199.153732,2679.331543,,,,,,,,,
479,3.991000,-7642.775391,2356.763916,-2222.531494,-7533.016113,2352.145752,-2119.082520,-7553.289551,2349.094727,-2245.381348,-3639.459473,199.206818,2679.336426,,,,,,,,,
480,4.000000,-7641.387695,2357.330322,-2222.393066,-7530.990723,2351.882812,-2118.400635,-7551.433594,2349.056152,-2244.799561,-3639.457275,199.209152,2679.326416,,,,,,,,,
481,4.008000,-7639.673828,2357.180176,-2222.008545,-7529.503418,2352.058594,-2118.023438,-7550.409668,2349.880127,-2244.976318,-3639.453613,199.192490,2679.307861,,,,,,,,,
482,4.016000,-7637.876465,2356.928223,-2221.390625,-7528.182129,2352.452148,-2117.807617,-7548.334961,2349.186279,-2244.140625,-3639.452393,199.230362,2679.327393,,,,,,,,,
483,4.025000,-7636.325684,2357.395264,-2221.168457,-7526.042969,2352.058350,-2117.126465,-7550.149902,2353.734375,-2245.017578,-3639.503174,199.290161,2679.329346,,,,,,,,,
484,4.033000,-7634.274414,2356.669922,-2220.470703,-7524.574219,2352.483154,-2116.789551,-7545.483887,2350.140625,-2243.736084,-3639.473633,199.228058,2679.308594,,,,,,,,,
485,4.041000,-7632.770508,2357.060791,-2220.082275,-7523.281738,2353.167725,-2116.747314,-7546.528320,2353.283691,-2244.043945,-3639.489258,199.268692,2679.295166,,,,,,,,,
486,4.049000,-7630.506348,2355.986328,-2219.166260,-7521.257324,2352.513916,-2115.905762,-7545.054199,2353.536133,-2243.561768,-3639.467773,199.236893,2679.306885,,,,,,,,,
487,4.058000,-7628.995117,2356.486816,-2219.063965,-7519.296875,2352.395020,-2115.366455,-7543.124023,2353.550781,-2243.031494,-3639.443115,199.239761,2679.316162,,,,,,,,,
488,4.066000,-7627.139160,2356.254395,-2218.408691,-7517.488770,2352.380127,-2114.759277,-7541.480957,2353.533691,-2242.619141,-3639.488770,199.223083,2679.327393,,,,,,,,,
489,4.075000,-7625.049805,2356.140137,-2217.857422,-7515.682129,2352.310059,-2114.170166,-7539.489746,2353.462158,-2242.009521,-3639.480469,199.255646,2679.308838,,,,,,,,,
490,4.083000,-7622.973633,2355.396729,-2216.980225,-7514.568848,2353.364746,-2114.367676,-7537.631348,2353.375977,-2241.483154,-3639.462402,199.255249,2679.313965,,,,,,,,,
491,4.091000,-7621.738770,2356.180176,-2217.040283,-7511.687500,2351.513672,-2112.856445,-7535.879883,2353.341064,-2240.916992,-3639.465576,199.261642,2679.321289,,,,,,,,,
492,4.099000,-7620.076172,2356.270996,-2216.620605,-7510.691406,2352.973633,-2113.063232,-7534.166504,2353.255615,-2240.564453,-3639.470459,199.211517,2679.305908,,,,,,,,,
493,4.108000,-7617.892578,2355.943848,-2215.818604,-7507.894043,2351.569092,-2111.758301,-7532.113281,2353.235840,-2239.876465,-3639.436035,199.186935,2679.316162,,,,,,,,,
494,4.116000,-7615.488281,2355.038818,-2214.826416,-7506.301270,2351.831543,-2111.435303,-7530.292969,2353.181885,-2239.320557,-3639.448486,199.199097,2679.303711,,,,,,,,,
495,4.125000,-7614.095703,2355.934082,-2215.028809,-7504.322266,2351.928711,-2110.877930,-7528.199219,2353.101562,-2238.753418,-3639.476074,199.204987,2679.326416,,,,,,,,,
496,4.133000,-7612.211914,2355.798584,-2214.252197,-7502.439453,2351.628418,-2110.134521,-7526.393555,2353.018799,-2238.192383,-3639.461182,199.187592,2679.321289,,,,,,,,,
497,4.141000,-7610.513672,2355.968506,-2213.849854,-7500.662598,2351.833252,-2109.766602,-7524.646973,2352.942139,-2237.712402,-3639.460693,199.197006,2679.324463,,,,,,,,,
498,4.150000,-7608.274414,2355.815918,-2213.165283,-7499.141602,2352.714600,-2109.638184,-7522.529785,2352.859863,-2237.010986,-3639.479492,199.257080,2679.319336,,,,,,,,,
499,4.158000,-7606.774414,2356.020996,-2213.088623,-7496.530762,2351.462158,-2108.429688,-7520.608887,2352.877686,-2236.523682,-3639.444580,199.226578,2679.325439,,,,,,,,,
500,4.166000,-7604.504395,2355.362549,-2212.111328,-7494.955078,2351.922363,-2108.007324,-7518.732910,2352.826416,-2235.931152,-3639.447754,199.184570,2679.339844,,,,,,,,,
501,4.174000,-7602.859375,2355.640381,-2211.709229,-7492.997559,2351.678223,-2107.431152,-7516.803711,2352.704590,-2235.469482,-3639.455566,199.212646,2679.316162,,,,,,,,,
502,4.183000,-7600.582520,2355.422607,-2211.014160,-7490.968262,2351.770508,-2106.793213,-7514.712891,2352.670410,-2234.744385,-3639.459229,199.261063,2679.322754,,,,,,,,,
503,4.191000,-7599.558105,2356.667969,-2211.192383,-7489.290039,2352.134033,-2106.495850,-7512.861328,2352.651123,-2234.152588,-3639.468750,199.266006,2679.350342,,,,,,,,,
504,4.200000,-7596.812988,2355.594727,-2210.176514,-7487.296875,2352.340820,-2105.907471,-7510.689941,2352.640625,-2233.589600,-3639.459717,199.209335,2679.348145,,,,,,,,,
505,4.208000,-7594.683594,2355.074463,-2209.244385,-7485.172852,2351.754639,-2105.017578,-7508.840332,2352.638184,-2232.954834,-3639.432861,199.155701,2679.298584,,,,,,,,,
506,4.216000,-7592.863770,2355.365479,-2208.882812,-7482.765137,2351.000488,-2104.085693,-7506.881836,2352.523438,-2232.460693,-3639.454102,199.239304,2679.312988,,,,,,,,,
507,4.224000,-7590.852539,2355.097168,-2208.167969,-7481.240723,2351.587891,-2103.829834,-7504.941895,2352.488281,-2231.820312,-3639.450928,199.254257,2679.324219,,,,,,,,,
508,4.233000,-7589.361328,2355.910156,-2208.175293,-7477.997070,2349.946289,-2100.436035,-7502.742676,2352.482666,-2231.193115,-3639.447998,199.219070,2679.295410,,,,,,,,,
509,4.241000,-7587.018066,2355.239990,-2207.242432,-7476.137207,2349.880859,-2099.731934,-7500.832031,2352.480713,-2230.596680,-3639.450195,199.152863,2679.346191,,,,,,,,,
510,4.250000,-7584.430664,2354.538086,-2206.235840,-7475.318848,2351.989746,-2102.107910,-7498.662109,2352.417725,-2229.936768,-3639.436768,199.226196,2679.328369,,,,,,,,,
511,4.258000,-7582.676270,2354.666016,-2205.809082,-7474.025879,2352.905029,-2102.177490,-7496.771973,2352.455322,-2229.426514,-3639.458252,199.220352,2679.316895,,,,,,,,,
512,4.266000,-7580.829590,2354.833008,-2205.249268,-7471.343750,2351.932861,-2100.843506,-7494.803223,2352.381348,-2228.790527,-3639.462646,199.241302,2679.305908,,,,,,,,,
513,4.275000,-7578.472168,2354.789795,-2204.488770,-7469.059082,2351.783691,-2100.181641,-7492.574707,2352.329834,-2228.087891,-3639.473389,199.195206,2679.309326,,,,,,,,,
514,4.283000,-7577.065430,2355.328125,-2204.505127,-7466.997070,2351.336914,-2099.397949,-7490.626953,2352.271484,-2227.428711,-3639.455322,199.169861,2679.331787,,,,,,,,,
515,4.291000,-7574.635254,2354.476562,-2203.402100,-7464.233398,2350.107666,-2096.375000,-7488.639160,2352.209473,-2226.875000,-3639.474854,199.216888,2679.352051,,,,,,,,,
516,4.299000,-7572.639160,2354.605469,-2202.926758,-7463.937012,2352.859131,-2098.753662,-7486.813965,2352.227051,-2226.273438,-3639.486328,199.242203,2679.336182,,,,,,,,,
517,4.308000,-7570.370117,2354.256104,-2202.041748,-7460.143555,2350.248535,-2095.107910,-7484.522949,2352.090820,-2225.697266,-3639.407959,199.193756,2679.306152,,,,,,,,,
518,4.316000,-7568.466309,2354.612305,-2201.652832,-7458.184082,2350.117188,-2094.355957,-7482.529785,2352.065674,-2224.975342,-3639.400879,199.122818,2679.321777,,,,,,,,,
519,4.325000,-7566.145020,2354.351074,-2200.878174,-7456.775879,2351.585449,-2096.195312,-7480.217773,2352.070557,-2224.260498,-3639.459473,199.192291,2679.329590,,,,,,,,,
520,4.333000,-7565.001953,2355.361816,-2201.017090,-7453.989258,2350.215332,-2093.149170,-7478.228516,2352.039062,-2223.671875,-3639.458740,199.189880,2679.351807,,,,,,,,,
521,4.341000,-7562.452637,2354.449219,-2199.977295,-7452.085938,2350.203125,-2092.531494,-7476.259277,2352.033447,-2222.968994,-3639.460205,199.188568,2679.351074,,,,,,,,,
522,4.349000,-7560.059570,2353.758545,-2198.941162,-7451.588867,2352.648682,-2094.800537,-7474.233887,2351.967529,-2222.437744,-3639.409668,199.139481,2679.282471,,,,,,,,,
523,4.358000,-7558.067383,2354.126221,-2198.522949,-7447.962402,2350.372803,-2091.299316,-7471.995117,2351.914551,-2221.706055,-3639.433838,199.138962,2679.317139,,,,,,,,,
