Format Version,1.23,Take Name,Take 2022-05-04 11.31.14 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-04 11.31.14.559 AM,Capture Start Frame,222574,Total Frames in Take,6573,Total Exported Frames,6573,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker4,SensorHead:Marker4,SensorHead:Marker4,Unlabeled 1021,Unlabeled 1021,Unlabeled 1021
,ID,"9D0D78E8CBC711ECB1695D6E8D90CDB9","9D0D78E8CBC711ECB1695D6E8D90CDB9","9D0D78E8CBC711ECB1695D6E8D90CDB9","9D0D78E7CBC711ECB1695D6E8D90CDB9","9D0D78E7CBC711ECB1695D6E8D90CDB9","9D0D78E7CBC711ECB1695D6E8D90CDB9","9D0D78E6CBC711ECB1695D6E8D90CDB9","9D0D78E6CBC711ECB1695D6E8D90CDB9","9D0D78E6CBC711ECB1695D6E8D90CDB9","9D0D78E5CBC711ECB1695D6E8D90CDB9","9D0D78E5CBC711ECB1695D6E8D90CDB9","9D0D78E5CBC711ECB1695D6E8D90CDB9","2948CDDB6ACBC311EC","2948CDDB6ACBC311EC","2948CDDB6ACBC311EC"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
84,0.700000,1858.619019,987.057068,-730.206848,1857.559814,983.463806,-814.545288,1795.826294,978.880554,-840.221985,1747.935547,981.710266,-725.421570,,,
85,0.708000,1858.629028,987.049377,-730.188354,1857.557495,983.468872,-814.545471,1795.826050,978.869995,-840.141479,1747.943481,981.689575,-725.393799,,,
86,0.716000,1858.617798,987.038086,-730.175598,1857.561035,983.472534,-814.526550,1795.828857,978.894470,-840.187927,1747.944336,981.709778,-725.418823,,,
87,0.725000,1858.621460,987.038147,-730.154663,1857.575562,983.445435,-814.480530,1795.827148,978.859314,-840.153442,1747.952271,981.713867,-725.443970,,,
88,0.733000,1858.609741,987.024292,-730.153503,1857.560913,983.445251,-814.503784,1795.823975,978.836304,-840.140869,1747.947754,981.693970,-725.432251,,,
89,0.741000,1858.614746,987.009033,-730.161255,1857.558960,983.429932,-814.516296,1795.827637,978.834229,-840.178650,1747.927856,981.676514,-725.470764,,,
90,0.750000,1858.617676,987.010437,-730.168030,1857.548706,983.430908,-814.542786,1795.832520,978.831909,-840.153564,1747.924194,981.686890,-725.476074,,,
91,0.758000,1858.616333,987.007141,-730.185730,1857.545654,983.405762,-814.514709,1795.829102,978.829468,-840.155151,1747.949951,981.668152,-725.459351,,,
92,0.766000,1858.619141,987.013489,-730.202637,1857.547729,983.404663,-814.528564,1795.830933,978.821777,-840.149353,1747.937500,981.680542,-725.452881,,,
93,0.775000,1858.612915,987.017151,-730.220825,1857.551514,983.412048,-814.506958,1795.816040,978.834595,-840.225647,1747.932007,981.679443,-725.467041,,,
94,0.783000,1858.622559,987.025940,-730.229858,1857.546509,983.431519,-814.514954,1795.831909,978.868652,-840.210510,1747.953125,981.676453,-725.445374,,,
95,0.791000,1858.626587,987.047058,-730.228149,1857.550049,983.437988,-814.516724,1795.844849,978.871460,-840.180481,1747.938477,981.700012,-725.427979,,,
96,0.800000,1858.623413,987.061035,-730.220398,1857.550415,983.449829,-814.492981,1795.839478,978.897339,-840.179993,1747.932373,981.700439,-725.455139,,,
97,0.808000,1858.633789,987.062439,-730.217712,1857.556763,983.461182,-814.490112,1795.838013,978.901978,-840.162781,1747.941895,981.719788,-725.453247,,,
98,0.816000,1858.637573,987.056335,-730.218262,1857.562500,983.465210,-814.517273,1795.844604,978.887817,-840.162048,1747.935547,981.721375,-725.455994,,,
99,0.825000,1858.614990,987.054321,-730.217712,1857.561035,983.446228,-814.518799,1795.824829,978.851440,-840.120178,1747.930054,981.708679,-725.417725,,,
100,0.833000,1858.619263,987.039429,-730.224060,1857.557373,983.452332,-814.538940,1795.836670,978.829346,-840.152588,1747.932617,981.679504,-725.418579,,,
101,0.841000,1858.611328,987.029907,-730.225647,1857.574219,983.424622,-814.524231,1795.841431,978.840210,-840.151306,1747.921631,981.663086,-725.461792,,,
102,0.850000,1858.609619,987.028748,-730.221802,1857.578857,983.412842,-814.528015,1795.824097,978.797485,-840.132996,1747.935669,981.675659,-725.466858,,,
103,0.858000,1858.617798,987.008362,-730.234436,1857.578247,983.407349,-814.543152,1795.840088,978.818298,-840.151184,1747.936035,981.650269,-725.424316,,,
104,0.866000,1858.618530,987.010376,-730.225891,1857.582520,983.409363,-814.554443,1795.834961,978.833069,-840.186340,1747.935547,981.655518,-725.480225,,,
105,0.875000,1858.614136,987.023560,-730.218018,1857.570801,983.419006,-814.570801,1795.836670,978.841858,-840.195374,1747.907715,981.679810,-725.479797,,,
