Format Version,1.23,Take Name,Take 2022-04-30 06.18.20 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-30 06.18.21.094 PM,Capture Start Frame,548330,Total Frames in Take,6289,Total Exported Frames,6289,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
960,8.000000,-948.595764,1011.164429,1122.160400,-900.450073,1006.434082,1191.461182,-834.486389,1001.460083,1180.048584,-858.220947,1005.608215,1058.538696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,8.008000,-948.616516,1011.177429,1122.139038,-900.464661,1006.445435,1191.454590,-834.468323,1001.469116,1180.046143,-858.200684,1005.631104,1058.542725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,8.016000,-948.625000,1011.159912,1122.137817,-900.458557,1006.429199,1191.443481,-834.478455,1001.472107,1180.045410,-858.231079,1005.627625,1058.536011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,8.025000,-948.630310,1011.155701,1122.146362,-900.450378,1006.408203,1191.442871,-834.498535,1001.442078,1180.025757,-858.213806,1005.610229,1058.534058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,8.033000,-948.623230,1011.157166,1122.144775,-900.464722,1006.412598,1191.440796,-834.490723,1001.458435,1180.055420,-858.212219,1005.616455,1058.544312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,8.041000,-948.614258,1011.167419,1122.155273,-900.460205,1006.423096,1191.462402,-834.491455,1001.444946,1180.055420,-858.201721,1005.629639,1058.548828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,8.050000,-948.612915,1011.172424,1122.161377,-900.450684,1006.352295,1191.454956,-834.477783,1001.427673,1180.065918,-858.196594,1005.607971,1058.559692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,8.058000,-948.611694,1011.155579,1122.156860,-900.440125,1006.366394,1191.456055,-834.492310,1001.414795,1180.072876,-858.181213,1005.603455,1058.567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,8.066000,-948.601501,1011.167419,1122.182129,-900.461304,1006.364319,1191.455811,-834.498108,1001.415161,1180.068604,-858.202576,1005.598755,1058.565063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,8.074000,-948.617737,1011.164795,1122.169800,-900.453613,1006.364441,1191.463135,-834.501648,1001.426208,1180.060913,-858.207825,1005.611511,1058.557007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,8.083000,-948.616577,1011.165710,1122.178955,-900.490845,1006.369141,1191.450806,-834.489136,1001.418823,1180.077148,-858.214966,1005.612122,1058.563354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,8.091000,-948.641479,1011.146790,1122.160522,-900.492676,1006.428711,1191.466553,-834.503113,1001.444092,1180.079224,-858.248291,1005.610718,1058.547241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,8.099000,-948.655212,1011.166809,1122.162598,-900.513489,1006.398315,1191.459351,-834.526428,1001.453064,1180.071289,-858.250854,1005.619995,1058.541992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,8.108000,-948.682922,1011.184570,1122.134521,-900.487427,1006.415039,1191.462891,-834.546509,1001.465454,1180.066772,-858.270264,1005.627625,1058.546387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,8.116000,-948.684814,1011.165283,1122.161987,-900.540894,1006.434448,1191.457031,-834.550537,1001.457336,1180.062378,-858.277649,1005.635376,1058.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,8.125000,-948.691284,1011.151794,1122.145508,-900.541443,1006.459595,1191.466919,-834.555420,1001.461365,1180.057861,-858.284973,1005.621216,1058.539062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,8.133000,-948.703918,1011.168335,1122.159546,-900.543213,1006.403931,1191.464111,-834.562805,1001.460083,1180.058472,-858.289795,1005.615723,1058.542603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,8.141000,-948.675171,1011.151306,1122.181763,-900.528748,1006.421448,1191.485962,-834.556213,1001.446350,1180.072876,-858.282715,1005.616089,1058.549438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,8.150000,-948.683411,1011.178467,1122.201050,-900.543091,1006.426819,1191.498291,-834.537476,1001.455200,1180.088623,-858.290344,1005.607361,1058.573364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,8.158000,-948.666626,1011.160583,1122.217285,-900.542664,1006.429932,1191.521729,-834.625671,1001.395691,1180.050415,-858.279358,1005.618469,1058.592651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,8.166000,-948.705811,1011.135803,1122.233276,-900.527222,1006.415222,1191.537964,-834.549805,1001.478455,1180.133667,-858.262390,1005.625000,1058.620605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,8.175000,-948.690063,1011.143555,1122.260864,-900.544128,1006.367920,1191.525513,-834.487549,1001.610291,1180.016357,-858.273132,1005.620483,1058.625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,8.183000,-948.689575,1011.165161,1122.269409,-900.531677,1006.363281,1191.549316,-834.416931,1001.654297,1180.008911,-858.278137,1005.619385,1058.638062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,8.191000,-948.684753,1011.159058,1122.300903,-900.772705,1006.239075,1191.402344,-834.435364,1001.649841,1180.003052,-858.273621,1005.624634,1058.669312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,8.199000,-948.679321,1011.168823,1122.317017,-900.466675,1006.392700,1191.581543,-834.450500,1001.642700,1180.052490,-858.273865,1005.634521,1058.674561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,8.208000,-948.695801,1011.183594,1122.332397,-900.356628,1006.481262,1191.704224,-834.451111,1001.671570,1180.073242,-858.259338,1005.633484,1058.699829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,8.216000,-948.694214,1011.197449,1122.337402,-900.378601,1006.506897,1191.739136,-834.421570,1001.671082,1180.090210,-858.262390,1005.638733,1058.719971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,8.224000,-948.694031,1011.167786,1122.359863,-900.380127,1006.487366,1191.753662,-834.425476,1001.667358,1180.100098,-858.259827,1005.628723,1058.723877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,8.233000,-948.685242,1011.173157,1122.382080,-900.387695,1006.459229,1191.753052,-834.446777,1001.637207,1180.093750,-858.263977,1005.613342,1058.731567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,8.241000,-948.714111,1011.153442,1122.329224,-900.369202,1006.476990,1191.756592,-834.442627,1001.619934,1180.123535,-858.229858,1005.621765,1058.773438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8.250000,-948.678711,1011.168945,1122.368774,-900.403076,1006.461853,1191.754761,-834.447021,1001.615173,1180.135376,-858.248962,1005.600342,1058.773804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,8.258000,-948.875183,1011.080750,1122.166504,-900.395325,1006.429688,1191.756470,-834.464600,1001.617676,1180.123413,-858.239319,1005.598877,1058.765381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,8.266000,-948.755188,1011.082764,1122.331543,-900.417053,1006.427856,1191.734741,-834.458496,1001.615173,1180.114014,-858.219910,1005.584229,1058.788696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,8.275000,-948.748718,1011.123169,1122.329590,-900.445984,1006.418213,1191.713379,-834.468201,1001.617188,1180.089111,-858.409058,1005.562805,1058.566162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,8.283000,-948.745789,1011.130066,1122.299683,-900.464722,1006.427734,1191.677490,-834.494690,1001.612305,1180.048706,-858.306458,1005.559204,1058.705078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,8.291000,-948.782532,1011.106873,1122.239014,-900.460266,1006.454102,1191.658325,-834.505676,1001.633911,1180.040771,-858.320068,1005.543823,1058.671509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,8.300000,-948.810486,1011.093140,1122.187134,-900.517212,1006.403931,1191.591309,-834.520081,1001.653687,1179.974487,-858.318115,1005.567322,1058.624390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,8.308000,-948.794678,1011.140808,1122.138916,-900.532715,1006.496765,1191.531616,-834.533875,1001.659607,1179.933716,-858.346436,1005.559692,1058.568604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,8.316000,-948.830444,1011.145447,1122.084595,-900.586975,1006.468079,1191.468262,-834.554443,1001.678223,1179.869751,-858.382202,1005.571594,1058.489624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,8.324000,-948.830322,1011.155579,1122.048950,-900.567261,1006.484009,1191.426514,-834.565613,1001.667847,1179.810669,-858.363708,1005.571350,1058.474121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,8.333000,-948.845764,1011.147949,1121.985962,-900.593445,1006.471863,1191.360718,-834.545776,1001.650085,1179.791382,-858.397766,1005.558594,1058.395386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,8.341000,-948.835449,1011.143188,1121.942383,-900.599487,1006.419189,1191.319946,-834.540710,1001.629333,1179.704102,-858.392761,1005.538818,1058.341675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,8.349000,-948.843750,1011.105286,1121.901733,-900.560181,1006.453064,1191.272705,-834.535645,1001.618835,1179.671997,-858.386414,1005.545166,1058.313721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,8.358000,-948.801758,1011.116882,1121.865112,-900.544006,1006.413452,1191.230591,-834.534058,1001.597656,1179.623047,-858.378357,1005.541199,1058.234985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,8.366000,-948.778442,1011.115784,1121.808594,-900.546082,1006.420044,1191.164551,-834.492554,1001.601685,1179.582764,-858.354187,1005.544312,1058.207642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,8.375000,-948.744263,1011.152405,1121.765137,-900.491394,1006.423584,1191.118774,-834.463745,1001.608948,1179.521973,-858.336609,1005.534912,1058.142822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,8.383000,-948.715088,1011.187073,1121.662231,-900.479004,1006.456604,1191.037964,-834.436768,1001.604431,1179.486572,-858.289001,1005.553467,1058.129517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,8.391000,-948.661499,1011.195801,1121.631226,-900.399536,1006.503601,1191.001953,-834.381165,1001.623535,1179.422852,-858.240723,1005.560974,1058.087280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,8.400000,-948.571045,1011.242737,1121.587402,-900.293152,1006.521362,1190.976807,-834.306824,1001.652222,1179.365356,-858.146240,1005.573059,1058.053589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,8.408000,-948.545410,1011.205688,1121.528076,-900.240662,1006.490723,1190.931519,-834.227600,1001.649841,1179.353271,-858.075745,1005.575073,1058.023315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,8.416000,-948.441650,1011.198547,1121.501465,-900.133484,1006.500366,1190.905273,-834.136902,1001.639038,1179.326416,-857.970886,1005.565430,1057.974609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,8.425000,-948.314087,1011.196716,1121.451782,-900.050964,1006.472595,1190.804077,-834.059143,1001.588135,1179.275513,-857.847351,1005.547852,1057.933716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,8.433000,-948.235413,1011.196350,1121.436157,-899.937988,1006.437195,1190.747681,-833.986511,1001.582275,1179.244263,-857.706726,1005.531433,1057.902710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,8.441000,-948.077332,1011.128296,1121.332764,-899.820129,1006.403687,1190.706909,-833.881653,1001.567871,1179.240234,-857.547241,1005.541077,1057.898315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,8.449000,-947.926880,1011.107666,1121.312134,-899.697510,1006.427185,1190.678833,-833.774109,1001.555908,1179.198608,-857.466370,1005.478271,1057.741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,8.458000,-947.834656,1011.110291,1121.233521,-899.593262,1006.430969,1190.644897,-833.651550,1001.566040,1179.160156,-857.354675,1005.481384,1057.683105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,8.466000,-947.684204,1011.131531,1121.245728,-899.467651,1006.453979,1190.627808,-833.543457,1001.580505,1179.111816,-857.210938,1005.497314,1057.669800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,8.474000,-947.619690,1011.131409,1121.184448,-899.407837,1006.430969,1190.567993,-833.387756,1001.573792,1179.104248,-857.104065,1005.479553,1057.642700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,8.483000,-947.474854,1011.129150,1121.179199,-899.257019,1006.427856,1190.536621,-833.257141,1001.578552,1179.077881,-856.950073,1005.522705,1057.532104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,8.491000,-947.358032,1011.158813,1121.168823,-899.106384,1006.472229,1190.501343,-833.151184,1001.571045,1179.066650,-856.812256,1005.550842,1057.485718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,8.500000,-947.226257,1011.156067,1121.147827,-899.004883,1006.448242,1190.460205,-833.022644,1001.585388,1179.037842,-856.676941,1005.553345,1057.465454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,8.508000,-947.118225,1011.147949,1121.093994,-898.882690,1006.436218,1190.432983,-832.894409,1001.586182,1178.999878,-856.505859,1005.534302,1057.433105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,8.516000,-947.008972,1011.141174,1121.051758,-898.758789,1006.416809,1190.393066,-832.766541,1001.559875,1178.960815,-856.350281,1005.527588,1057.401001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,8.525000,-946.859741,1011.106873,1120.999146,-898.605225,1006.392822,1190.324585,-832.529175,1001.548767,1178.983032,-856.146606,1005.517456,1057.328613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,8.533000,-946.633850,1011.096863,1120.888184,-898.389526,1006.451477,1190.285278,-832.339844,1001.575928,1178.928711,-855.960571,1005.527039,1057.252930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,8.541000,-946.464600,1011.090027,1120.798950,-898.308167,1006.419556,1190.174683,-832.156128,1001.598145,1178.881226,-855.803711,1005.507690,1057.161499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,8.550000,-946.253906,1011.090271,1120.733276,-898.079285,1006.397949,1190.099976,-831.955383,1001.591431,1178.806519,-855.632141,1005.508911,1057.059326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,8.558000,-946.083008,1011.108276,1120.641724,-897.833008,1006.444092,1190.035278,-831.757996,1001.589539,1178.745361,-855.460449,1005.505188,1056.966675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,8.566000,-945.915161,1011.102661,1120.531494,-897.759583,1006.380798,1189.900513,-831.442749,1001.627930,1178.787720,-855.236206,1005.512146,1056.898926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,8.574000,-945.677185,1011.153076,1120.448975,-897.551819,1006.338745,1189.781372,-830.999207,1001.690491,1178.909180,-855.039246,1005.490173,1056.777344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,8.583000,-945.344971,1011.157959,1120.264771,-897.307068,1006.337646,1189.640259,-831.123535,1001.477966,1178.542603,-854.789978,1005.446655,1056.636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,8.591000,-945.087402,1011.167786,1120.137207,-897.004395,1006.365906,1189.540894,-831.020020,1001.389832,1178.411377,-854.512329,1005.453918,1056.544189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,8.599000,-944.896484,1011.176086,1120.001953,-896.722595,1006.421204,1189.435547,-830.763550,1001.420166,1178.289307,-854.303589,1005.457764,1056.411987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,8.608000,-944.656738,1011.196228,1119.802002,-896.324524,1006.486389,1189.440796,-830.526917,1001.459595,1178.096558,-854.067017,1005.438538,1056.251831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,8.616000,-944.268066,1011.190430,1119.671021,-896.124084,1006.466858,1189.341553,-830.278198,1001.436707,1177.857422,-853.795532,1005.441040,1056.102783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,8.625000,-943.963318,1011.159058,1119.442749,-896.105896,1006.415833,1188.786377,-830.028259,1001.433472,1177.670044,-853.477051,1005.443481,1055.903931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,8.633000,-943.686340,1011.168945,1119.289062,-895.758484,1006.415833,1188.630371,-829.775330,1001.438477,1177.523560,-853.151855,1005.449768,1055.739868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,8.641000,-943.420288,1011.175537,1119.164185,-895.362549,1006.426819,1188.528076,-829.461548,1001.450439,1177.292725,-852.792847,1005.465759,1055.572021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,8.650000,-943.013855,1011.123657,1118.898193,-895.032593,1006.381531,1188.316650,-829.086060,1001.395813,1177.091064,-852.366211,1005.464905,1055.393677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,8.658000,-942.816284,1010.937073,1118.637451,-894.687744,1006.356812,1188.121948,-828.736694,1001.362915,1176.933960,-851.959229,1005.468384,1055.215454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,8.666000,-942.686584,1010.847351,1118.228882,-894.327515,1006.361023,1187.902710,-828.352783,1001.360168,1176.762695,-851.552002,1005.458130,1055.037354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,8.675000,-941.927185,1011.032837,1118.015869,-893.906311,1006.314514,1187.638062,-827.933228,1001.345764,1176.552246,-851.103271,1005.382446,1054.684814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,8.683000,-941.527832,1011.059631,1117.812256,-893.530334,1006.301392,1187.385742,-827.489380,1001.332520,1176.360962,-850.686218,1005.362366,1054.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,8.691000,-941.202454,1011.090271,1117.536377,-893.182495,1006.307861,1187.135010,-827.093140,1001.336792,1176.147827,-850.282532,1005.342102,1054.233521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,8.699000,-940.738770,1011.073364,1117.247681,-892.796021,1006.315491,1186.889404,-826.720093,1001.332275,1175.918457,-849.885742,1005.342712,1054.014771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,8.708000,-940.286072,1011.049011,1116.931274,-892.349060,1006.367310,1186.604980,-826.312744,1001.335266,1175.661377,-849.307190,1005.383484,1053.759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,8.716000,-939.859131,1011.084412,1116.700562,-891.935059,1006.407166,1186.337646,-825.931580,1001.332642,1175.405762,-848.830444,1005.456421,1053.544067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,8.724000,-939.378906,1011.050964,1116.335083,-891.520447,1006.445618,1186.067017,-825.544067,1001.334290,1175.157837,-848.180542,1005.575684,1053.324463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,8.733000,-939.091675,1010.944153,1115.941650,-891.085327,1006.449585,1185.758057,-825.091553,1001.341675,1174.903198,-847.704346,1005.506165,1053.008057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,8.741000,-938.153870,1011.200806,1115.912109,-890.603027,1006.374695,1185.467651,-824.588745,1001.295105,1174.562134,-847.292725,1005.483032,1052.733765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,8.750000,-937.526611,1011.340149,1115.646118,-890.084412,1006.350281,1185.134521,-824.060669,1001.281250,1174.260864,-846.697449,1005.463013,1052.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,8.758000,-936.807434,1011.469849,1115.416748,-889.622803,1006.325256,1184.853760,-823.574341,1001.284241,1173.990601,-846.200378,1005.426147,1052.256104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,8.766000,-936.135071,1011.543396,1115.247803,-889.144226,1006.336670,1184.574219,-823.080811,1001.293274,1173.727661,-845.691833,1005.395996,1051.864136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,8.775000,-935.924438,1011.404053,1114.722778,-888.599915,1006.333496,1184.239990,-822.493164,1001.262878,1173.395752,-845.101685,1005.369080,1051.500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,8.783000,-935.507996,1011.268494,1114.279541,-888.172058,1006.348145,1183.930542,-821.997314,1001.276001,1173.142822,-844.576172,1005.390869,1051.229858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,8.791000,-935.023010,1011.287903,1114.024658,-887.691406,1006.309875,1183.635010,-821.587830,1001.292480,1172.885132,-843.998657,1005.399475,1050.901489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,8.800000,-934.475952,1011.340271,1113.629761,-887.134033,1006.346436,1183.294556,-821.090454,1001.336365,1172.573486,-843.463013,1005.416504,1050.582031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,8.808000,-934.036743,1011.368286,1113.304443,-886.669312,1006.397583,1182.998901,-820.637024,1001.365906,1172.328003,-842.993408,1005.425354,1050.341431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,8.816000,-933.479492,1011.314270,1112.983887,-886.179871,1006.377075,1182.692627,-820.145935,1001.366760,1172.064575,-842.461975,1005.457397,1050.118408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,8.824000,-932.986145,1011.292908,1112.702515,-885.742554,1006.355896,1182.400879,-819.663025,1001.327393,1171.723877,-841.974670,1005.451660,1049.892212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,8.833000,-932.620422,1011.093872,1112.327637,-885.145874,1006.304382,1182.083618,-819.136047,1001.320862,1171.431030,-841.332825,1005.431152,1049.612305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
