Format Version,1.23,Take Name,Take 2022-04-30 06.08.04 PM,Take Notes,l515_ouster_mocap_1.bag
,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-30 06.08.05.035 PM,Capture Start Frame,474404,Total Frames in Take,6418,Total Exported Frames,6418,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2926,24.383000,,,,,,,,,,,,,,,,1813.920898,980.316650,-1192.795898,,,,,,,,,,1782.350830,983.093933,-1072.578247,1878.735840,984.586914,-1175.833740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,24.391000,,,,,,,,,,,,,,,,1812.225708,980.576172,-1194.307617,,,,,,,,,,1780.672729,983.181396,-1073.882690,1876.848145,984.400574,-1177.138794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,24.399000,,,,,,,,,,,,,,,,1810.129883,980.757141,-1196.035522,,,,,,,,,,1779.058350,983.226624,-1075.150146,1875.048828,984.675171,-1178.723633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,24.408000,,,,,,,,,,,,,,,,1808.022339,980.705505,-1197.423584,,,,,,,,,,1777.157104,983.238953,-1076.928955,1872.945679,984.722900,-1180.249023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,24.416000,,,,,,,,,,,,,,,,1806.283936,980.742920,-1198.680420,,,,,,,,,,1775.490234,983.213074,-1078.270020,1870.928223,984.335510,-1181.564819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,24.425000,,,,,,,,,,,,,,,,1804.053345,980.802124,-1200.518311,,,,,,,,,,1773.647827,983.296265,-1079.819092,1868.925659,984.683289,-1183.921997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,24.433000,,,,,,,,,,,,,,,,1802.109009,980.470215,-1201.895386,,,,,,,,,,1771.911011,983.303284,-1081.469971,1867.166870,984.675964,-1186.211426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,24.441000,,,,,,,,,,,,,,,,1800.176147,980.555481,-1203.332031,,,,,,,,,,1770.225220,983.291382,-1082.778442,1865.118530,984.561157,-1187.356934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,24.449000,,,,,,,,,,,,,,,,1798.186279,980.751770,-1205.008057,,,,,,,,,,1768.495239,983.301941,-1084.022949,1863.154907,984.799561,-1188.486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,24.458000,,,,,,,,,,,,,,,,1796.047485,980.800781,-1206.418945,,,,,,,,,,1766.422974,983.406494,-1085.544067,1861.054199,984.933777,-1189.883179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,24.466000,,,,,,,,,,,,,,,,1794.168945,980.921570,-1207.636353,,,,,,,,,,1764.601929,983.516724,-1086.737793,1859.065308,984.731934,-1191.414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,24.475000,,,,,,,,,,,,,,,,1791.713257,981.021240,-1209.297607,,,,,,,,,,1762.689087,983.458374,-1088.221436,1856.836060,984.919312,-1193.070435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,24.483000,,,,,,,,,,,,,,,,1789.784546,980.990540,-1210.600952,,,,,,,,,,1760.774658,983.571777,-1089.800537,1854.762329,984.675476,-1194.562866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,24.491000,,,,,,,,,,,,,,,,1787.796875,981.041565,-1212.038208,,,,,,,,,,1759.025757,983.595398,-1091.091309,1852.897095,984.964722,-1196.481201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,24.500000,,,,,,,,,,,,,,,,1785.507935,981.085754,-1213.700439,,,,,,,,,,1756.977051,983.720032,-1092.715942,1850.753296,984.961975,-1198.011230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,24.508000,,,,,,,,,,,,,,,,1783.475586,981.002075,-1215.032471,,,,,,,,,,1755.112793,983.714905,-1094.159790,1848.544312,984.903076,-1199.948364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,24.516000,,,,,,,,,,,,,,,,1781.343262,981.046204,-1216.715820,,,,,,,,,,1753.191650,983.764160,-1095.451660,1846.501221,985.028992,-1201.184448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,24.524000,,,,,,,,,,,,,,,,1779.225342,981.072571,-1218.008911,,,,,,,,,,1751.266479,983.776794,-1096.716187,1844.484497,985.031738,-1202.260132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,24.533000,,,,,,,,,,,,,,,,1776.827271,981.115967,-1219.392822,,,,,,,,,,1749.029297,983.852478,-1098.224365,1841.944824,985.118591,-1203.975220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,24.541000,,,,,,,,,,,,,,,,1774.527954,981.274231,-1220.913574,,,,,,,,,,1747.112793,983.871826,-1099.442139,1839.844116,985.237061,-1205.469604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,24.550000,,,,,,,,,,,,,,,,1772.304443,981.292236,-1222.389282,,,,,,,,,,1744.899292,983.934814,-1101.138428,1837.497437,985.108459,-1207.427124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,24.558000,,,,,,,,,,,,,,,,1770.023560,981.407288,-1223.828857,,,,,,,,,,1742.873169,983.989380,-1102.536499,1835.373047,985.280151,-1209.104248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,24.566000,,,,,,,,,,,,,,,,1767.768188,981.532288,-1225.362305,,,,,,,,,,1740.887207,984.020020,-1103.922485,1833.194092,985.250793,-1210.322632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,24.574000,,,,,,,,,,,,,,,,1765.730103,981.439514,-1226.878296,,,,,,,,,,1738.702026,984.158447,-1105.537354,1830.878540,985.105591,-1212.110352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,24.583000,,,,,,,,,,,,,,,,1763.013184,981.357117,-1228.620239,,,,,,,,,,1736.350586,984.111633,-1107.033447,1828.375732,985.274109,-1213.767090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,24.591000,,,,,,,,,,,,,,,,1760.731323,981.298157,-1230.061646,,,,,,,,,,1734.270752,984.058594,-1108.409424,1826.028320,985.126892,-1215.135132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,24.600000,,,,,,,,,,,,,,,,1758.058472,981.348083,-1231.484985,,,,,,,,,,1731.818359,984.145752,-1109.955933,1823.417725,985.352295,-1216.663452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,24.608000,,,,,,,,,,,,,,,,1755.750854,981.490784,-1232.876953,,,,,,,,,,1729.576050,984.172852,-1111.211548,1821.193481,985.360840,-1217.874268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,24.616000,,,,,,,,,,,,,,,,1753.482910,981.546936,-1234.158447,,,,,,,,,,1727.319214,984.243103,-1112.503052,1818.744263,985.080872,-1219.191528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,24.625000,,,,,,,,,,,,,,,,1750.749878,981.606628,-1235.693848,,,,,,,,,,1724.866699,984.285034,-1114.096069,1816.325439,985.348999,-1221.382202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,24.633000,,,,,,,,,,,,,,,,1748.409546,981.853027,-1237.045410,,,,,,,,,,1722.643066,984.294556,-1115.386353,1813.851318,985.432373,-1223.393799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,24.641000,,,,,,,,,,,,,,,,1745.997803,981.846069,-1238.274658,,,,,,,,,,1720.319214,984.455627,-1116.725586,1811.495483,985.474976,-1224.528320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,24.649000,,,,,,,,,,,,,,,,1743.529785,981.970459,-1239.789307,,,,,,,,,,1717.999756,984.526672,-1117.970703,1808.996582,985.517029,-1225.523926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,24.658000,,,,,,,,,,,,,,,,1740.731445,981.630615,-1241.505859,,,,,,,,,,1715.331177,984.499084,-1119.504028,1806.212402,985.538574,-1227.905151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,24.666000,,,,,,,,,,,,,,,,1738.111206,981.606628,-1242.947876,,,,,,,,,,1713.093628,984.518738,-1121.014648,1803.633179,985.489746,-1228.636597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,24.675000,,,,,,,,,,,,,,,,1735.276611,981.735352,-1244.409180,,,,,,,,,,1710.452026,984.407898,-1122.419312,1800.662598,985.127686,-1229.461670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,24.683000,,,,,,,,,,,,,,,,1732.798828,981.811584,-1245.609253,,,,,,,,,,1707.964966,984.394592,-1123.706299,1798.255981,985.256714,-1231.306152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,24.691000,,,,,,,,,,,,,,,,1730.204224,981.881714,-1246.867554,,,,,,,,,,1705.506348,984.494263,-1124.884155,1795.691528,985.587708,-1232.801025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,24.699000,,,,,,,,,,,,,,,,1727.536255,981.937378,-1248.053101,,,,,,,,,,1703.047607,984.598938,-1126.095947,1793.152832,985.610413,-1234.511963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,24.708000,,,,,,,,,,,,,,,,1724.458862,981.667664,-1249.487305,,,,,,,,,,1700.261963,984.678894,-1127.438354,1790.150269,985.650452,-1235.771973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,24.716000,,,,,,,,,,,,,,,,1721.657959,981.648193,-1250.784912,,,,,,,,,,1697.805054,984.712036,-1128.750244,1787.380737,985.527649,-1237.192505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,24.725000,,,,,,,,,,,,,,,,1718.627930,981.734375,-1252.239624,,,,,,,,,,1694.878418,984.694214,-1130.167480,1784.416138,985.689758,-1238.624023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,24.733000,,,,,,,,,,,,,,,,1715.982666,981.716370,-1253.429199,,,,,,,,,,1692.386963,984.611450,-1131.365356,1781.635254,985.604187,-1240.174438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,24.741000,,,,,,,,,,,,,,,,1713.200806,981.895081,-1254.681885,,,,,,,,,,1689.699341,984.654907,-1132.663086,1778.986328,985.730408,-1241.769287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,24.750000,,,,,,,,,,,,,,,,1710.194092,981.872314,-1256.156006,,,,,,,,,,1686.791870,984.738708,-1133.964233,1776.081665,985.787781,-1243.068848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,24.758000,,,,,,,,,,,,,,,,1707.455811,982.023865,-1257.374878,,,,,,,,,,1684.219360,984.808044,-1135.199951,1773.258545,985.816711,-1244.613403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,24.766000,,,,,,,,,,,,,,,,1704.494263,981.706360,-1258.596924,,,,,,,,,,1681.662842,984.789307,-1136.396606,1770.539062,985.823486,-1245.792847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,24.774000,,,,,,,,,,,,,,,,1701.796509,981.709717,-1259.778320,,,,,,,,,,1679.109497,984.772461,-1137.559570,1767.752319,985.762634,-1246.938843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,24.783000,,,,,,,,,,,,,,,,1698.633789,981.963257,-1261.251343,,,,,,,,,,1676.124512,984.947266,-1138.990723,1764.615356,986.061707,-1248.369995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,24.791000,,,,,,,,,,,,,,,,1695.910156,982.079529,-1262.518799,,,,,,,,,,1673.546021,985.103210,-1140.180298,1761.773560,986.035400,-1249.778442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,24.800000,,,,,,,,,,,,,,,,1692.871460,982.253967,-1263.860229,,,,,,,,,,1670.460938,985.093079,-1141.598877,1758.797485,986.228394,-1251.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,24.808000,,,,,,,,,,,,,,,,1689.942139,982.233948,-1265.225098,,,,,,,,,,1667.787231,985.054993,-1142.838623,1755.937134,986.234863,-1252.584106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,24.816000,,,,,,,,,,,,,,,,1687.040405,982.233398,-1266.660278,,,,,,,,,,1665.046509,985.117310,-1144.079712,1752.966187,986.208008,-1254.136963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,24.824000,,,,,,,,,,,,,,,,1684.169800,982.157532,-1268.195557,,,,,,,,,,1662.261719,985.247620,-1145.442993,1750.084595,986.384033,-1255.505615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,24.833000,,,,,,,,,,,,,,,,1680.850586,982.130920,-1269.594849,,,,,,,,,,1659.100342,985.246826,-1146.817871,1746.834229,986.344360,-1257.299561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,24.841000,,,,,,,,,,,,,,,,1677.908203,982.239990,-1270.959595,,,,,,,,,,1656.251831,985.243835,-1148.112671,1743.920776,986.383057,-1258.448730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,24.850000,,,,,,,,,,,,,,,,1674.727051,982.290405,-1272.314453,,,,,,,,,,1653.183716,985.250793,-1149.477661,1740.682251,986.255371,-1260.342651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,24.858000,,,,,,,,,,,,,,,,1671.909668,982.441528,-1273.554321,,,,,,,,,,1650.449585,985.329590,-1150.743896,1737.829834,986.468872,-1261.418823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,24.866000,,,,,,,,,,,,,,,,1669.029663,982.562805,-1274.860474,,,,,,,,,,1647.772949,985.351135,-1152.040161,1735.043701,986.344543,-1262.973145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,24.875000,,,,,,,,,,,,,,,,1665.703857,982.336121,-1276.186646,,,,,,,,,,1644.749512,985.432373,-1153.335205,1731.857544,986.630981,-1264.273315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,24.883000,,,,,,,,,,,,,,,,1662.752930,982.525635,-1277.473267,,,,,,,,,,1642.002441,985.517212,-1154.734253,1728.871582,986.706787,-1265.258179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,24.891000,,,,,,,,,,,,,,,,1659.857788,982.560913,-1278.636597,,,,,,,,,,1639.197388,985.625977,-1155.896484,1725.913818,986.755310,-1266.733032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,24.899000,,,,,,,,,,,,,,,,1656.923462,982.668274,-1279.951416,,,,,,,,,,1636.387085,985.713013,-1157.213013,1723.150024,986.730652,-1267.968628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,24.908000,,,,,,,,,,,,,,,,1653.752808,982.834778,-1281.365356,,,,,,,,,,1633.299072,985.761536,-1158.572144,1719.977539,986.778259,-1269.984985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,24.916000,,,,,,,,,,,,,,,,1650.803101,982.878784,-1282.655029,,,,,,,,,,1630.514526,985.744446,-1159.895020,1716.999390,986.787109,-1271.273926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,24.925000,,,,,,,,,,,,,,,,1647.396362,983.059265,-1284.153198,,,,,,,,,,1627.331665,985.742493,-1161.319946,1713.641113,986.778259,-1273.412720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,24.933000,,,,,,,,,,,,,,,,1644.366699,982.593811,-1285.205566,,,,,,,,,,1624.510254,985.797546,-1162.491211,1710.692139,986.753418,-1274.206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,24.941000,,,,,,,,,,,,,,,,1641.350464,982.656433,-1286.613770,,,,,,,,,,1621.628540,985.967529,-1163.779419,1707.593262,986.552979,-1274.985596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,24.949000,,,,,,,,,,,,,,,,1638.397461,982.720581,-1287.774048,,,,,,,,,,1618.820801,986.010315,-1164.941650,1704.477539,986.572571,-1276.017944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,24.958000,,,,,,,,,,,,,,,,1634.988525,982.922119,-1289.099121,,,,,,,,,,1615.697021,985.972534,-1166.388794,1701.256958,986.795166,-1277.642578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,24.966000,,,,,,,,,,,,,,,,1632.177979,983.065796,-1290.271606,,,,,,,,,,1612.907593,986.025818,-1167.706299,1698.415405,986.888000,-1279.353271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,24.975000,,,,,,,,,,,,,,,,1628.924072,983.203430,-1291.650146,,,,,,,,,,1609.673950,986.177429,-1168.856567,1695.189453,986.972107,-1280.572266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,24.983000,,,,,,,,,,,,,,,,1625.969849,983.210510,-1292.869385,,,,,,,,,,1606.825073,986.197144,-1170.036377,1692.118530,986.944031,-1281.984009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,24.991000,,,,,,,,,,,,,,,,1622.877197,982.930847,-1293.988647,,,,,,,,,,1604.017944,986.219055,-1171.219482,1689.148560,986.953247,-1282.953857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,25.000000,,,,,,,,,,,,,,,,1619.504761,982.928284,-1295.369263,,,,,,,,,,1600.794189,986.239990,-1172.534912,1685.726685,986.738464,-1284.131348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,25.008000,,,,,,,,,,,,,,,,1616.495728,983.059509,-1296.549683,,,,,,,,,,1597.979004,986.298950,-1173.682983,1682.863281,986.853271,-1285.635742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,25.016000,,,,,,,,,,,,,,,,1613.499390,983.099243,-1297.648438,,,,,,,,,,1595.080078,986.309814,-1174.792480,1679.925537,986.970093,-1287.441284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,25.024000,,,,,,,,,,,,,,,,1610.664673,983.188965,-1298.760376,,,,,,,,,,1592.250122,986.291077,-1176.039551,1676.916016,987.097107,-1288.548950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,25.033000,,,,,,,,,,,,,,,,1607.242554,983.237183,-1300.132324,,,,,,,,,,1589.041992,986.310242,-1177.225342,1673.606567,987.199890,-1289.372681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,25.041000,,,,,,,,,,,,,,,,1604.212891,983.048645,-1301.058838,,,,,,,,,,1586.201416,986.370422,-1178.184326,1670.621826,987.200500,-1290.783813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,25.050000,,,,,,,,,,,,,,,,1600.882935,983.167908,-1302.343994,,,,,,,,,,1583.045044,986.446289,-1179.293457,1667.311523,987.286316,-1291.761353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,25.058000,,,,,,,,,,,,,,,,1597.961426,983.213928,-1303.359253,,,,,,,,,,1580.168701,986.455872,-1180.402466,1664.399780,987.300476,-1293.474976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,25.066000,,,,,,,,,,,,,,,,1594.941895,983.395630,-1304.459229,,,,,,,,,,1577.388184,986.465149,-1181.443726,1661.533569,987.481873,-1294.496948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,25.074000,,,,,,,,,,,,,,,,1592.092896,983.432251,-1305.538574,,,,,,,,,,1574.584351,986.568604,-1182.489502,1658.595703,987.431030,-1295.904541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,25.083000,,,,,,,,,,,,,,,,1588.855957,983.458008,-1306.638428,,,,,,,,,,1571.417603,986.613159,-1183.516602,1655.289673,987.493591,-1296.894043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,25.091000,,,,,,,,,,,,,,,,1585.783203,983.265015,-1307.719849,,,,,,,,,,1568.628540,986.598145,-1184.602295,1652.393188,987.408325,-1298.000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,25.100000,,,,,,,,,,,,,,,,1582.609131,983.268677,-1308.878418,,,,,,,,,,1565.473389,986.639526,-1185.725830,1649.158936,987.514404,-1299.117065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,25.108000,,,,,,,,,,,,,,,,1579.609863,983.434631,-1309.888306,,,,,,,,,,1562.730835,986.681030,-1186.655029,1646.211304,987.718750,-1299.905762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,25.116000,,,,,,,,,,,,,,,,1576.835449,983.580505,-1310.815674,,,,,,,,,,1559.922974,986.724304,-1187.589233,1643.407837,987.709229,-1301.282959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,25.125000,,,,,,,,,,,,,,,,1573.628174,983.708374,-1311.793701,,,,,,,,,,1556.773438,986.805359,-1188.582764,1640.103760,987.881836,-1302.276001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,25.133000,,,,,,,,,,,,,,,,1570.514526,983.975403,-1312.889160,,,,,,,,,,1553.938965,986.897400,-1189.446411,1637.077759,987.700745,-1303.458252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,25.141000,,,,,,,,,,,,,,,,1567.770752,983.982178,-1313.821045,,,,,,,,,,1551.048706,986.907104,-1190.498047,1634.143555,987.894897,-1304.266479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,25.149000,,,,,,,,,,,,,,,,1564.611206,983.815491,-1314.792603,,,,,,,,,,1548.170410,987.033936,-1191.321655,1631.163330,987.979309,-1304.925049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,25.158000,,,,,,,,,,,,,,,,1561.165039,983.788147,-1315.910278,,,,,,,,,,1544.987427,987.043518,-1192.454102,1627.685303,988.005066,-1306.215942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,25.166000,,,,,,,,,,,,,,,,1558.395386,983.828674,-1316.809814,,,,,,,,,,1542.195312,987.018555,-1193.365967,1624.764282,987.941772,-1307.180908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,25.175000,,,,,,,,,,,,,,,,1555.037598,983.973816,-1318.001343,,,,,,,,,,1539.041382,987.003662,-1194.409912,1621.531616,987.739746,-1308.543579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,25.183000,,,,,,,,,,,,,,,,1552.130737,983.935791,-1318.898193,,,,,,,,,,1536.152710,987.112427,-1195.385010,1618.611938,987.770569,-1309.445190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,25.191000,,,,,,,,,,,,,,,,1549.233887,984.040466,-1319.919922,,,,,,,,,,1533.287231,987.214966,-1196.322632,1615.700684,987.864075,-1310.311279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,25.199000,,,,,,,,,,,,,,,,1546.106689,983.832703,-1320.705933,,,,,,,,,,1530.315918,987.232178,-1197.293579,1612.729248,987.913513,-1311.632690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,25.208000,,,,,,,,,,,,,,,,1542.711792,983.856750,-1321.666382,,,,,,,,,,1527.102661,987.220276,-1198.397705,1609.367554,987.929138,-1312.327881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,25.216000,,,,,,,,,,,,,,,,1539.726318,983.969238,-1322.484497,,,,,,,,,,1524.149780,987.310974,-1199.210938,1606.403320,987.931091,-1313.676880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,25.225000,,,,,,,,,,,,,,,,1536.327515,984.130371,-1323.429810,,,,,,,,,,1520.888306,987.360413,-1200.068237,1603.110962,988.038269,-1314.563232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,25.233000,,,,,,,,,,,,,,,,1533.395630,984.234131,-1324.364014,,,,,,,,,,1517.938232,987.407959,-1200.903931,1600.151367,988.231995,-1315.352783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,25.241000,,,,,,,,,,,,,,,,1530.298584,984.274597,-1324.968506,,,,,,,,,,1514.975464,987.527527,-1201.757568,1597.131470,988.208740,-1316.642212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,25.250000,,,,,,,,,,,,,,,,1526.930176,984.299866,-1326.060303,,,,,,,,,,1511.640869,987.547791,-1202.694580,1593.752197,988.262756,-1317.213989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,25.258000,,,,,,,,,,,,,,,,1523.950317,984.214722,-1326.933960,,,,,,,,,,1508.578003,987.547363,-1203.554810,1590.618774,988.252258,-1318.249390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,25.266000,,,,,,,,,,,,,,,,1520.808594,984.104004,-1327.746094,,,,,,,,,,1505.626709,987.490479,-1204.418823,1587.540649,988.270325,-1319.013306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,25.274000,,,,,,,,,,,,,,,,1517.781128,984.023193,-1328.605225,,,,,,,,,,1502.694824,987.442627,-1205.128540,1584.491821,988.198914,-1319.958984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,25.283000,,,,,,,,,,,,,,,,1514.458862,984.006104,-1329.500854,,,,,,,,,,1499.281372,987.394958,-1206.065430,1581.152100,988.190674,-1321.080566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,25.291000,,,,,,,,,,,,,,,,1511.255249,984.138428,-1330.386841,,,,,,,,,,1496.306396,987.412781,-1206.820679,1578.064209,988.259644,-1321.540161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,25.300000,,,,,,,,,,,,,,,,1508.010010,984.147339,-1331.210693,,,,,,,,,,1492.928345,987.505188,-1207.696777,1574.568726,988.101501,-1322.507080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,25.308000,,,,,,,,,,,,,,,,1505.020142,984.294556,-1331.987671,,,,,,,,,,1489.982666,987.608643,-1208.446899,1571.660156,988.443665,-1323.191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,25.316000,,,,,,,,,,,,,,,,1501.859619,984.349609,-1332.542236,,,,,,,,,,1487.057983,987.707642,-1209.022095,1568.634033,988.443481,-1324.143799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,25.324000,,,,,,,,,,,,,,,,1498.849854,984.498779,-1333.133789,,,,,,,,,,1484.056885,987.845154,-1209.725098,1565.666504,988.666565,-1324.730957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,25.333000,,,,,,,,,,,,,,,,1495.330444,984.725891,-1333.937866,,,,,,,,,,1480.736206,987.866150,-1210.360229,1562.184814,988.846252,-1325.125244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,25.341000,,,,,,,,,,,,,,,,1492.309692,984.689148,-1334.393555,,,,,,,,,,1477.739990,987.895020,-1211.005249,1559.109009,988.776428,-1326.200073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
